"sfclg_chromosome","sfclg_data_zdb_id","sfclg_pk_id","sfclg_acc_num","sfclg_start","sfclg_end","sfclg_location_source","sfclg_location_subsource","sfclg_fdb_db_id","sfclg_pub_zdb_id","sfclg_assembly","sfclg_gbrowse_track","sfclg_evidence_code"
"1","ZDB-BAC-050218-71","573597950","BX294182.4","23095053","23096226","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-72","573597951","BX000461.4","23096227","23264530","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-781","573597952","CR759875.6","23264531","23449267","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070726-9","573597953","CT956052.4","23449268","23453466","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-782","573597954","CR391911.15","23453467","23645581","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070726-10","573597955","CT573447.9","23645582","23764353","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070726-11","573597956","CR385070.5","23764354","23856121","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-FOSMID-090114-5","573597957","CU550699.5","23856122","23880274","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-FOSMID-090114-6","573597958","CU550729.3","23880275","23914020","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-76","573597959","BX119984.15","23961771","24125748","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-77","573597960","BX855591.11","24125749","24255606","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-74","573597961","BX005068.13","24263645","24476651","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-14","573597962","CT573492.14","24476652","24540518","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-040724-13","573597963","AL772332.6","24540519","24714280","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-071002-7","573597964","CT956089.5","24714281","24748338","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-82","573597965","BX511127.7","24748339","24843832","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-83","573597966","AL953881.6","24843833","24987342","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-85","573597967","BX005016.8","24987343","25133622","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-15","573597968","CU640489.7","25133623","25157504","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-88","573597969","BX088571.5","25157505","25369945","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-787","573597970","BX950209.14","25369946","25503005","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-788","573597971","AL935184.16","25503006","25746913","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-16","573597972","CU571168.4","25746914","25856241","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-FOSMID-100127-207","573597973","CU929073.3","25856242","25870304","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-17","573597974","CU469497.5","25870305","25938254","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-789","573597975","BX927100.9","25947624","26015205","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-93","573597976","BX323448.7","26015206","26163278","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-22","573597977","CT573245.20","26163279","26293276","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-790","573597978","BX901891.12","26293277","26313343","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-23","573597979","CU570790.3","26313344","26327729","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-24","573597980","CU570873.5","26327730","26523309","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-99","573597981","AL954695.15","26523310","26646832","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-98","573597982","BX005000.11","26646833","26840995","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050419-4","573597983","BX936299.14","26840996","26971301","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-791","573597984","CR846097.4","26971302","27022924","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-97","573597985","BX000462.10","27022925","27188595","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-071002-8","573597986","CT956000.6","27188596","27205636","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060614-216","573597987","CR812957.13","27205637","27424122","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-464","573597988","CU972411.10","27424123","27456604","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070726-17","573598036","CT961053.7","32744962","32805628","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-106","573598037","AL805947.9","32805629","32973150","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-468","573598038","CU929192.6","32973151","33049537","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-071002-9","573598039","CT737152.13","33049538","33143909","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-105","573598040","BX322647.12","33143910","33358449","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-104","573598041","BX784035.4","33358450","33422643","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070726-13","573598042","CU041391.8","33422644","33486088","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-107","573598043","AL929559.13","33486089","33525999","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-27","573598044","CR762462.19","33526000","33712535","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-469","573598045","CU915566.7","33712536","33837009","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-470","573598046","CU928127.5","33837010","33856711","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-794","573598047","CR392035.10","33856712","33965338","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070726-14","573598048","CT573012.6","33965339","33977631","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-795","573598049","CR536615.10","33977632","34129319","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-796","573598050","CR381563.10","34129320","34174717","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-797","573598051","BX901972.12","34174718","34385533","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-798","573598052","CR848003.7","34385534","34437192","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-28","573598053","CT573462.6","34437193","34466480","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070404-75","573598054","CR749750.9","34466481","34624304","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060614-247","573598055","CR339054.14","34624305","34807059","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-471","573598056","CU915787.12","34807060","34882698","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-061122-593","573598057","BX897691.14","34983401","35190878","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050419-118","573598058","CR786582.5","35190979","35385317","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-061122-279","573598059","CR925877.9","35385318","35445590","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-061122-280","573598060","BX005386.9","35445591","35465983","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100920-137","573598061","FP236452.5","35465984","35518623","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-809","573598062","CR388194.8","35518624","35591854","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-126","573598063","BX322570.4","35591855","35774886","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-127","573598064","BX276105.6","35774887","35982366","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070404-77","573598065","CR762466.6","35982367","36017576","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-128","573598066","BX324156.6","36017577","36230047","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-129","573598067","BX511037.9","36230048","36376591","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-30","573598068","CT573188.12","36376592","36388204","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-477","573598069","BX649371.6","36388205","36537458","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-29","573598070","CU462997.8","36537459","36598603","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070608-9","573598071","CR762429.11","36598604","36747169","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-474","573598072","CU914333.7","36747170","36830454","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-125","573598073","BX511149.9","36910852","37008897","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-467","573598074","FP245442.5","37008898","37103962","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-2803","573598075","BX005385.13","37140059","37299232","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100920-256","573598076","FP102961.6","37353476","37470494","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100920-6","573598077","CU856680.6","37470495","37521298","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-810","573598078","BX901893.12","37576727","37679858","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-811","573598079","CR391923.9","37679859","37859072","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-812","573598080","BX927375.6","37859073","37910810","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070726-18","573598081","CT583668.7","37910811","38062777","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-31","573598082","CU462871.12","38062778","38173946","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-172","573598130","BX649352.15","43398234","43622996","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-071002-13","573598131","CU463255.3","43622997","43672982","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-822","573598132","CR388005.16","43672983","43868462","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-823","573598133","CR385050.10","43868463","44012222","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-479","573598134","CU915778.10","44012223","44084671","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070404-81","573598135","CR848663.22","44117043","44310878","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070608-14","573598136","CT033803.9","44310879","44378350","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-32","573598137","CT583626.15","44378351","44416487","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-838","573598138","CR381666.6","44416488","44476775","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-839","573598139","BX908740.5","44476776","44565218","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-190","573598140","BX511158.5","44565219","44761924","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-840","573598141","BX901937.7","44761925","44964670","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100920-7","573598142","CU929294.7","44964671","45119120","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-478","573598143","CU915767.8","45119121","45121114","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-170","573598144","AL953855.9","45121115","45265194","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-33","573598145","CU570697.10","45316061","45337441","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-819","573598146","BX901927.7","45337442","45487483","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050419-6","573598147","BX901961.6","45487484","45494624","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-155","573598148","BX537268.5","45494625","45631530","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-156","573598149","BX511120.8","45631531","45834423","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-157","573598150","BX901938.5","45834424","45936482","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-159","573598151","AL929216.6","46025799","46200181","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-160","573598152","AL954317.8","46200182","46295346","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-161","573598153","BX465849.10","46295347","46429541","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-162","573598154","BX470136.8","46429542","46533378","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-824","573598155","CR759780.11","46533379","46567471","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-163","573598156","BX294379.5","46567472","46779761","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-480","573598157","FP016183.6","46779762","46814040","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-481","573598158","CU986305.4","46814041","46891896","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-FOSMID-100127-215","573598159","FP015984.3","46891897","46914773","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-165","573598160","BX470235.7","46914774","47008182","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-166","573598161","BX005416.7","47008183","47169379","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-2331","573598162","BX276127.6","47169380","47317154","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-070608-11","573598163","CT737121.3","47317155","47325282","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-34","573598164","CU467852.4","47325283","47405699","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-FOSMID-100127-216","573598165","CU856345.9","47405700","47422500","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-100127-482","573598166","CU896648.10","47422501","47485533","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-090114-35","573598167","CT737229.11","47485534","47574308","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-050218-158","573598168","BX005220.7","47574309","47743288","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-060503-821","573598169","AL831721.30","47743289","47829996","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"1","ZDB-BAC-071002-14","573598170","CU407322.5","47829997","47853402","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
