tscriptid,tscriptname,ottdartid,status,ensdartid,tname,comments
ZDB-TSCRIPT-120213-737,stk11ip-002,OTTDART00000054609,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-739,sap130a-003,OTTDART00000054642,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-1127,psmd12-003,OTTDART00000054651,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-741,psmd12-002,OTTDART00000054650,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-744,dlg1-006,OTTDART00000054672,retained intron,ENSDART00000151569.2,dlg1-204,
ZDB-TSCRIPT-120213-746,pkhd1l1-002,OTTDART00000054698,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-747,si:ch211-195b13.1-002,OTTDART00000054701,retained intron,ENSDART00000151390.2,si:ch211-195b13.1-202,
ZDB-TSCRIPT-120213-749,sh3bp5lb-002,OTTDART00000054711,retained intron,ENSDART00000151047.2,,transcript name should not changed
ZDB-TSCRIPT-090929-3925,gtf2h4-002,OTTDART00000017844,,ENSDART00000147134.2,gtf2h4-205,
ZDB-TSCRIPT-120213-757,aldh1l1-002,OTTDART00000054766,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-761,cyfip1-004,OTTDART00000054816,retained intron,ENSDART00000151054.2,cyfip1-204,
ZDB-TSCRIPT-090929-7419,cyfip1-003,OTTDART00000024595,,ENSDART00000147898.2,cyfip1-203,
ZDB-TSCRIPT-120213-766,utp6-005,OTTDART00000054937,retained intron,ENSDART00000163306.2,utp6-203,
ZDB-TSCRIPT-120213-767,ottdart00000054945,OTTDART00000054945,retained intron,ENSDART00000164275.2,ccdc40-201,
ZDB-TSCRIPT-120213-768,fam65c-002,OTTDART00000054951,retained intron,ENSDART00000151565.2,ripor3-202,
ZDB-TSCRIPT-120213-771,trub2-002,OTTDART00000055069,retained intron,ENSDART00000151101.2,trub2-202,
ZDB-TSCRIPT-120213-78,scamp5b-002,OTTDART00000053126,retained intron,ENSDART00000161288.2,scamp5b-202,
ZDB-TSCRIPT-120213-784,rarab-002,OTTDART00000050022,retained intron,ENSDART00000151554.2,rarab-204,
ZDB-TSCRIPT-120213-13,rarab-003,OTTDART00000050023,,ENSDART00000151070.2,rarab-203,
ZDB-TSCRIPT-120213-797,vamp4-004,OTTDART00000052842,retained intron,ENSDART00000151751.2,vamp4-204,
ZDB-TSCRIPT-120213-27,vamp4-003,OTTDART00000052843,,ENSDART00000151520.2,vamp4-203,
ZDB-TSCRIPT-090929-22781,gstr-002,OTTDART00000020393,,ENSDART00000139741.2,gstr-202,
ZDB-TSCRIPT-120213-80,ubl7b-003,OTTDART00000053132,retained intron,ENSDART00000151647.2,ubl7b-206,
ZDB-TSCRIPT-120213-809,atpif1a-002,OTTDART00000052934,NMD,ENSDART00000151243,,
ZDB-TSCRIPT-120213-811,gstr-003,OTTDART00000052985,retained intron,ENSDART00000150926.2,gstr-203,
ZDB-TSCRIPT-120213-827,pggt1b-002,OTTDART00000053045,retained intron,ENSDART00000170600.1,pggt1b-202,
ZDB-TSCRIPT-120213-828,si:ch211-87m7.3-001,OTTDART00000053048,to be experimentally confirmed,,,no Ensembl ID match.  Transcript and gene withdrawn?
ZDB-TSCRIPT-120213-832,nck2a-002,OTTDART00000053063,retained intron,ENSDART00000158468.2,nck2a-202,
ZDB-TSCRIPT-120213-835,si:zfos-955e8.1-003,OTTDART00000053072,retained intron,ENSDART00000151557.2,btr31-203,
ZDB-TSCRIPT-120213-846,depdc7-003,OTTDART00000053119,retained intron,,,no Ensembl ID match.  Transcript withdrawn?
ZDB-TSCRIPT-120213-75,depdc7-002,OTTDART00000053117,,,,no Ensembl ID match.  Transcript withdrawn?
ZDB-TSCRIPT-120213-847,ottdart00000053122,OTTDART00000053122,retained intron,,,no Ensembl ID match.  Transcript withdrawn?
ZDB-TSCRIPT-120213-850,ubl7b-004,OTTDART00000053131,retained intron,ENSDART00000151374.3,ubl7b-204,
ZDB-TSCRIPT-120213-856,eno2-002,OTTDART00000053186,retained intron,ENSDART00000151681.2,eno2-203,
ZDB-TSCRIPT-120213-859,krt92-002,OTTDART00000053195,retained intron,ENSDART00000151417.2,krt92-203,
ZDB-TSCRIPT-120213-861,eif1b-002,OTTDART00000053201,retained intron,ENSDART00000151582.2,eif1b-203,
ZDB-TSCRIPT-090929-3579,eif1b-001,OTTDART00000016892,,ENSDART00000132874.3,eif1b-201,
ZDB-TSCRIPT-120213-87,gnb3b-004,OTTDART00000053190,retained intron,ENSDART00000151246.2,gnb3b-204,
ZDB-TSCRIPT-120213-871,mhc1uba-003,OTTDART00000053235,retained intron,ENSDART00000151233.2,mhc1uba-202,
ZDB-TSCRIPT-091110-1080,ulk1b-002,OTTDART00000043833,,ENSDART00000132276.2,ulk1b-202,
ZDB-TSCRIPT-120213-873,hsd17b8-003,OTTDART00000053241,NMD,ENSDART00000151220,,
ZDB-TSCRIPT-120213-88,stx1b-002,OTTDART00000053193,artifact,,,no Ensembl ID match.  Transcript withdrawn?
ZDB-TSCRIPT-120213-880,si:dkey-266f7.5-003,OTTDART00000053265,retained intron,ENSDART00000144207.3,si:dkey-266f7.5-202,
ZDB-TSCRIPT-120213-881,si:ch1073-429i10.1-002,OTTDART00000053268,retained intron,ENSDART00000151110.2,si:ch1073-429i10.1-201,
ZDB-TSCRIPT-120213-886,taf9-002,OTTDART00000053283,retained intron,ENSDART00000151131.2,taf9-203,
ZDB-TSCRIPT-120213-887,heatr6-002,OTTDART00000053286,retained intron,ENSDART00000151792.2,heatr6-202,
ZDB-TSCRIPT-120213-89,cyt1l-003,OTTDART00000053196,NMD,ENSDART00000105036,,
ZDB-TSCRIPT-120213-899,kif4-002,OTTDART00000053323,retained intron,ENSDART00000151139.2,kif4-202,
ZDB-TSCRIPT-120213-90,krt91-003,OTTDART00000053199,retained intron,ENSDART00000151644.2,krt91-203,
ZDB-TSCRIPT-120213-906,pold3-002,OTTDART00000053344,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-91,eif1b-003,OTTDART00000053202,retained intron,ENSDART00000151383.2,eif1b-202,
ZDB-TSCRIPT-120213-910,ulk1b-003,OTTDART00000053356,retained intron,ENSDART00000150935.2,ulk1b-203,
ZDB-TSCRIPT-120213-916,ptx4-002,OTTDART00000053416,retained intron,ENSDART00000151334.2,ptx4-202,
ZDB-TSCRIPT-120213-938,grna-007,OTTDART00000053483,retained intron,ENSDART00000151814.2,grna-208,
ZDB-TSCRIPT-120213-939,ifi35-003,OTTDART00000053486,retained intron,ENSDART00000151072.2,ifi35-202,
ZDB-TSCRIPT-120213-943,si:ch211-51c14.1-002,OTTDART00000053498,retained intron,ENSDART00000151741.2,si:ch211-51c14.1-202,
ZDB-TSCRIPT-120213-950,nosip-002,OTTDART00000053529,NMD,ENSDART00000151224.3,nosip-203,
ZDB-TSCRIPT-120213-951,nosip-004,OTTDART00000053532,retained intron,ENSDART00000151382.3,nosip-204,
ZDB-TSCRIPT-120213-957,cpsf1-003,OTTDART00000053577,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-958,si:dkey-283b1.7-002,OTTDART00000053580,retained intron,ENSDART00000151524.2,si:dkey-283b1.7-202,
ZDB-TSCRIPT-120213-960,gtf2f1-004,OTTDART00000053586,retained intron,ENSDART00000151196.2,gtf2f1-204,
ZDB-TSCRIPT-120213-961,carm1-002,OTTDART00000053589,NMD,ENSDART00000151562,,
ZDB-TSCRIPT-120213-962,yipf2-002,OTTDART00000053592,retained intron,ENSDART00000151676.2,yipf2-203,
ZDB-TSCRIPT-120213-964,si:ch211-165d12.4-002,OTTDART00000053601,retained intron,ENSDART00000151262.2,si:ch211-165d12.4-202,
ZDB-TSCRIPT-120213-967,ptpn2b-002,OTTDART00000053617,NMD,ENSDART00000125910,,
ZDB-TSCRIPT-120213-970,thraa-003,OTTDART00000053626,retained intron,ENSDART00000151575.2,thraa-203,
ZDB-TSCRIPT-120213-200,thraa-004,OTTDART00000053627,,ENSDART00000151633.2,thraa-204,
ZDB-TSCRIPT-120213-971,psmd11a-002,OTTDART00000053629,NMD,ENSDART00000151537,,
ZDB-TSCRIPT-120213-972,rab11fip4a-002,OTTDART00000053635,retained intron,ENSDART00000151256.2,rab11fip4a-202,
ZDB-TSCRIPT-120213-973,dus1l-004,OTTDART00000053638,retained intron,ENSDART00000150994.2,dus1l-202,
ZDB-TSCRIPT-120213-974,wipi1-002,OTTDART00000053641,retained intron,ENSDART00000151514.2,wipi1-202,
ZDB-TSCRIPT-120213-980,rogdi-003,OTTDART00000053659,retained intron,ENSDART00000168580.2,rogdi-204,
ZDB-TSCRIPT-120213-983,gmeb1-003,OTTDART00000053668,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120213-988,gpatch8-003,OTTDART00000053685,retained intron,ENSDART00000151369.2,gpatch8-202,
ZDB-TSCRIPT-120213-992,baxa-003,OTTDART00000053697,retained intron,ENSDART00000151650.2,baxa-205,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120217-1,snord74-001,ZDB-TSCRIPT-120217-1,published,ENSDART00000118677.2,RF00284.1-201,
ZDB-TSCRIPT-120217-2,snord75.1-001,ZDB-TSCRIPT-120217-2,published,ENSDART00000118179.2,RF00612.1-201,
ZDB-TSCRIPT-120217-3,snord75.2-001,ZDB-TSCRIPT-120217-3,published,ENSDART00000118179.2,,
ZDB-TSCRIPT-120223-1,snord79.1-001,ZDB-TSCRIPT-120223-1,published,ENSDART00000116727.2,RF00152.1-201,
ZDB-TSCRIPT-120223-2,snord79.2-001,ZDB-TSCRIPT-120223-2,published,ENSDART00000117382.2,RF00152.2-201,
ZDB-TSCRIPT-120223-3,snord80.1-001,ZDB-TSCRIPT-120223-3,published,ENSDART00000158635.2,RF00591.1-201,
ZDB-TSCRIPT-120223-4,snord80.2-001,ZDB-TSCRIPT-120223-4,published,ENSDART00000117793.2,RF00591.2-201,
ZDB-TSCRIPT-120309-1,snord47.1-001,ZDB-TSCRIPT-120309-1,published,,,
ZDB-TSCRIPT-120309-2,snord47.2-001,ZDB-TSCRIPT-120309-2,published,ENSDART00000127097.2,RF00281.1-201,
ZDB-TSCRIPT-120309-3,snord22-001,ZDB-TSCRIPT-120309-3,published,ENSDART00000119184.2,RF00099.1-201,
ZDB-TSCRIPT-120314-1,snord31.1-001,ZDB-TSCRIPT-120314-1,published,ENSDART00000117613.2,RF00089.1-201,
ZDB-TSCRIPT-120314-2,snord31.2-001,ZDB-TSCRIPT-120314-2,published,ENSDART00000116784.2,RF00089.2-201,
ZDB-TSCRIPT-120314-3,snord30-001,ZDB-TSCRIPT-120314-3,published,ENSDART00000115768.2,RF00088.1-201,
ZDB-TSCRIPT-120314-4,snord29-001,ZDB-TSCRIPT-120314-4,published,ENSDART00000117938.2,RF00070.1-201,
ZDB-TSCRIPT-120314-5,snord31.3-001,ZDB-TSCRIPT-120314-5,published,ENSDART00000116530.2,RF00089.3-201,
ZDB-TSCRIPT-090929-7162,ndufa9a-002,OTTDART00000024294,,ENSDART00000129857.3,ndufa9a-202,
ZDB-TSCRIPT-120702-115,ndufa9a-003,OTTDART00000056487,retained intron,ENSDART00000151863.2,ndufa9a-203,
ZDB-TSCRIPT-120702-123,cadps2-006,OTTDART00000056646,retained intron,ENSDART00000152036.2,cadps2-206,
ZDB-TSCRIPT-120702-162,eno1b-002,OTTDART00000055117,retained intron,ENSDART00000151894.2,eno1b-202,
ZDB-TSCRIPT-120702-170,vrk1-002,OTTDART00000055378,retained intron,ENSDART00000152111.2,vrk1-202,
ZDB-TSCRIPT-120702-172,zgc:101560-003,OTTDART00000055443,retained intron,ENSDART00000158133.2,tnni4a-201,
ZDB-TSCRIPT-120702-175,si:ch211-214p16.3-003,OTTDART00000055523,retained intron,ENSDART00000151991.2,si:ch211-214p16.3-202,
ZDB-TSCRIPT-120702-176,grhl3-004,OTTDART00000055543,retained intron,ENSDART00000151911,,
ZDB-TSCRIPT-090929-8361,hectd1-002,OTTDART00000025641,,ENSDART00000129779.4,hectd1-203,
ZDB-TSCRIPT-090929-8362,hectd1-003,OTTDART00000025642,,ENSDART00000125540.4,hectd1-202,
ZDB-TSCRIPT-090929-8363,hectd1-004,OTTDART00000025643,,ENSDART00000140930.2,hectd1-204,
ZDB-TSCRIPT-120702-177,hectd1-007,OTTDART00000055567,retained intron,ENSDART00000152109.2,hectd1-207,
ZDB-TSCRIPT-120702-183,mthfd1b-004,OTTDART00000055830,NMD,ENSDART00000152008,,
ZDB-TSCRIPT-120702-205,si:dkeyp-82h4.1-002,OTTDART00000056016,retained intron,ENSDART00000151964.2,si:dkeyp-82h4.1-201,
ZDB-TSCRIPT-120702-216,si:dkeyp-87a6.1-002,OTTDART00000056095,retained intron,ENSDART00000151961.2,dnah5l-203,
ZDB-TSCRIPT-120702-225,poldip2-005,OTTDART00000056183,retained intron,ENSDART00000151826.3,poldip2-205,
ZDB-TSCRIPT-120702-227,bida-002,OTTDART00000056189,retained intron,ENSDART00000151963.2,bida-202,
ZDB-TSCRIPT-120702-229,si:dkey-72l17.5-002,OTTDART00000056195,retained intron,ENSDART00000164722.2,si:dkey-72l17.5-202,
ZDB-TSCRIPT-120702-231,telo2-002,OTTDART00000056219,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120702-235,ndrg4-005,OTTDART00000056425,NMD,ENSDART00000164297,,
ZDB-TSCRIPT-120702-242,mlx-002,OTTDART00000056517,retained intron,ENSDART00000129059.4,mlx-201,
ZDB-TSCRIPT-120702-266,si:ch211-91b17.4-004,OTTDART00000052275,retained intron,ENSDART00000151889.2,si:dkey-16p6.1-216,
ZDB-TSCRIPT-120702-267,si:ch211-91b17.4-002,OTTDART00000052278,retained intron,ENSDART00000152070.2,si:dkey-16p6.1-217,
ZDB-TSCRIPT-120702-274,si:ch211-246n15.2-001,OTTDART00000052423,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120702-293,zgc:101560-002,OTTDART00000055441,retained intron,ENSDART00000163817.2,tnni4a-203,
ZDB-TSCRIPT-120702-296,rab3gap2-002,OTTDART00000055521,retained intron,ENSDART00000151942.2,rab3gap2-204,
ZDB-TSCRIPT-120702-297,si:ch211-214p16.3-002,OTTDART00000055524,retained intron,ENSDART00000151903.2,si:ch211-214p16.3-201,
ZDB-TSCRIPT-120702-302,mboat2a-002,OTTDART00000055667,retained intron,ENSDART00000152035.2,mboat2a-202,
ZDB-TSCRIPT-120702-304,mthfd1b-003,OTTDART00000055828,retained intron,ENSDART00000151971.2,mthfd1b-202,
ZDB-TSCRIPT-120702-331,cspp1a-002,OTTDART00000056030,retained intron,ENSDART00000159075.2,cspp1a-201,
ZDB-TSCRIPT-120702-337,borcs8-002,OTTDART00000056073,NMD,ENSDART00000152024,,
ZDB-TSCRIPT-120702-338,si:dkeyp-87a6.1-003,OTTDART00000056096,retained intron,ENSDART00000151955.2,dnah5l-202,
ZDB-TSCRIPT-120702-343,col16a1-003,OTTDART00000056172,retained intron,ENSDART00000152017.2,col16a1-204,
ZDB-TSCRIPT-120702-346,srsf7a-012,OTTDART00000056181,retained intron,ENSDART00000152044.3,srsf7a-213,
ZDB-TSCRIPT-090929-3390,bcl2l13-002,OTTDART00000016323,,ENSDART00000134722.3,bcl2l13-202,
ZDB-TSCRIPT-120702-349,bcl2l13-004,OTTDART00000056190,retained intron,ENSDART00000151864.2,bcl2l13-204,
ZDB-TSCRIPT-120702-351,si:dkey-72l17.5-003,OTTDART00000056196,retained intron,ENSDART00000171924.2,si:dkey-72l17.5-204,
ZDB-TSCRIPT-120702-352,ift140-002,OTTDART00000056214,NMD,ENSDART00000151902,,
ZDB-TSCRIPT-120702-369,spty2d1-003,OTTDART00000056609,retained intron,ENSDART00000151868.2,spty2d1-204,
ZDB-TSCRIPT-120702-370,cadps2-005,OTTDART00000056645,NMD,ENSDART00000151866,,
ZDB-TSCRIPT-120702-52,jade1-004,OTTDART00000055619,retained intron,ENSDART00000151869.2,jade1-204,
ZDB-TSCRIPT-120702-53,ottdart00000055628,OTTDART00000055628,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-120702-55,iah1-002,OTTDART00000055668,retained intron,ENSDART00000151998.2,iah1-202,
ZDB-TSCRIPT-120702-252,si:dkey-238g7.1-001,OTTDART00000051788,,ENSDART00000166168.2,si:ch211-238e22.8-204,
ZDB-TSCRIPT-120702-6,si:dkey-238g7.1-003,OTTDART00000051789,retained intron,ENSDART00000172007.2,si:ch211-238e22.8-206,
ZDB-TSCRIPT-120702-218,rbck1-004,OTTDART00000056162,,ENSDART00000152042.2,rbck1-205,
ZDB-TSCRIPT-120702-92,rbck1-005,OTTDART00000056161,retained intron,ENSDART00000141469.3,rbck1-202,
ZDB-TSCRIPT-120906-1,mir7145-001,ZDB-TSCRIPT-120906-1,published,,,
ZDB-TSCRIPT-120906-2,mir7146-001,ZDB-TSCRIPT-120906-2,published,,,matches ENSDARG00000100135.2. ENSDART00000167662.2 is the 131 nt pre-miRNA
ZDB-TSCRIPT-120906-3,mir7147-001,ZDB-TSCRIPT-120906-3,published,,,matches ENSDARG00000102732.2. ENSDART00000168773.2 is the 82 nt pre-miRNA
ZDB-TSCRIPT-120906-4,mir7148-001,ZDB-TSCRIPT-120906-4,published,,,matches ENSDARG00000098943.2. ENSDART00000161231.2 is the 85 nt pre miRNA
ZDB-TSCRIPT-120906-5,mir7149-001,ZDB-TSCRIPT-120906-5,published,,,matches ENSDARG00000101558.2. ENSDART00000158481.2 is the 73 nt pre-miRNA
ZDB-TSCRIPT-120906-6,mir1306-001,ZDB-TSCRIPT-120906-6,published,,,matches ENSDARG00000081904.4. ENSDART00000117697.4 is the 69 nt pre-miRNA
ZDB-TSCRIPT-121213-11,zgc:92518-002,OTTDART00000045293,NMD,ENSDART00000152511,,
ZDB-TSCRIPT-121213-122,ankrd27-002,OTTDART00000056816,retained intron,ENSDART00000152519.2,ankrd27-202,
ZDB-TSCRIPT-121213-764,si:dkey-4p15.3-003,OTTDART00000057221,,ENSDART00000152740.2,si:dkey-4p15.3-203,
ZDB-TSCRIPT-121213-142,si:dkey-4p15.3-004,OTTDART00000057219,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-121213-15,rpl24-002,OTTDART00000045362,retained intron,ENSDART00000167898.1,rpl24-204,
ZDB-TSCRIPT-121213-157,zdhhc16b-004,OTTDART00000057349,retained intron,ENSDART00000152712.2,zdhhc16b-201,
ZDB-TSCRIPT-121213-158,lrrc45-002,OTTDART00000057352,retained intron,ENSDART00000152462.2,lrrc45-202,
ZDB-TSCRIPT-121213-174,ca15b-004,OTTDART00000057444,retained intron,ENSDART00000152637.3,ca15b-205,
ZDB-TSCRIPT-121213-173,ca15b-006,OTTDART00000057441,,ENSDART00000152642.3,ca15b-206,
ZDB-TSCRIPT-121213-179,prr12a-002,OTTDART00000057469,retained intron,ENSDART00000152396.2,prr12a-202,
ZDB-TSCRIPT-121213-18,zgc:110091-002,OTTDART00000045391,retained intron,ENSDART00000166557.1,hikeshi-201,
ZDB-TSCRIPT-121213-195,arfip2a-005,OTTDART00000057621,retained intron,ENSDART00000152300.2,arfip2a-204,
ZDB-TSCRIPT-121213-198,myh7ba-002,OTTDART00000057672,retained intron,ENSDART00000152551.2,myh7ba-203,
ZDB-TSCRIPT-121213-20,eed-003,OTTDART00000045397,retained intron,ENSDART00000166052.1,eed-204,
ZDB-TSCRIPT-121213-200,jmjd1cb-002,OTTDART00000057686,retained intron,ENSDART00000152738.2,jmjd1cb-202,
ZDB-TSCRIPT-121213-205,smarcd2-002,OTTDART00000057745,NMD,ENSDART00000152212,,
ZDB-TSCRIPT-090929-1833,si:ch211-15j21.2-001,OTTDART00000010815,,ENSDART00000148329.4,BX088709.1-201,
ZDB-TSCRIPT-121213-829,si:ch211-15j21.2-002,OTTDART00000057800,,ENSDART00000152221.3,BX088709.1-204,
ZDB-TSCRIPT-121213-516,si:ch211-15j21.2-003,OTTDART00000057799,,ENSDART00000152208.3,BX088709.1-203,
ZDB-TSCRIPT-121213-517,si:ch211-15j21.2-004,OTTDART00000057802,,ENSDART00000152349.2,BX088709.1-206,
ZDB-TSCRIPT-121213-208,si:ch211-15j21.2-006,OTTDART00000057801,,ENSDART00000152570.2,BX088709.1-205,
ZDB-TSCRIPT-121213-207,si:ch211-15j21.2-007,OTTDART00000057798,,ENSDART00000152488.3,BX088709.1-202,
ZDB-TSCRIPT-121213-209,si:ch211-15j21.2-008,OTTDART00000057804,retained intron,ENSDART00000152607.3,BX088709.1-207,
ZDB-TSCRIPT-121213-211,crym-002,OTTDART00000057810,retained intron,ENSDART00000152254.2,crym-201,
ZDB-TSCRIPT-121213-214,si:ch211-276c2.2-002,OTTDART00000057840,retained intron,ENSDART00000152770.2,,
ZDB-TSCRIPT-121213-231,tube1-002,OTTDART00000057958,NMD,ENSDART00000064565,,
ZDB-TSCRIPT-121213-246,ak7a-003,OTTDART00000058004,NMD,ENSDART00000152647,,
ZDB-TSCRIPT-121213-249,oplah-002,OTTDART00000058013,retained intron,ENSDART00000152800.2,oplah-203,
ZDB-TSCRIPT-121213-255,psmc6-002,OTTDART00000058031,NMD,ENSDART00000152444,,
ZDB-TSCRIPT-121213-573,pcgf5b-002,OTTDART00000058059,,ENSDART00000152271.2,pcgf5b-202,
ZDB-TSCRIPT-121213-885,pcgf5b-004,OTTDART00000058057,,ENSDART00000152819.3,pcgf5b-204,
ZDB-TSCRIPT-121213-264,pcgf5b-003,OTTDART00000058058,NMD,ENSDART00000152750,,
ZDB-TSCRIPT-121213-265,tagapb-002,OTTDART00000058061,retained intron,ENSDART00000152804.2,tagapb-203,
ZDB-TSCRIPT-121213-268,rhag-003,OTTDART00000058070,retained intron,ENSDART00000152293.2,rhag-202,
ZDB-TSCRIPT-121213-269,grcc10-003,OTTDART00000058073,retained intron,ENSDART00000152668.2,grcc10-203,
ZDB-TSCRIPT-121213-293,atraid-002,OTTDART00000058151,retained intron,ENSDART00000152548.2,atraid-202,
ZDB-TSCRIPT-121213-299,ckbb-006,OTTDART00000058169,retained intron,ENSDART00000152288.2,ckbb-206,
ZDB-TSCRIPT-121213-3,si:ch211-286b5.2-002,OTTDART00000032776,retained intron,ENSDART00000152151.2,si:ch211-286b5.2-201,
ZDB-TSCRIPT-121213-301,jag2b-003,OTTDART00000058175,retained intron,ENSDART00000152211.2,jag2b-203,
ZDB-TSCRIPT-121213-321,spred2a-002,OTTDART00000041309,retained intron,ENSDART00000152446.2,spred2a-202,
ZDB-TSCRIPT-121213-325,cep97-006,OTTDART00000045360,retained intron,ENSDART00000165461.1,cep97-202,
ZDB-TSCRIPT-121213-326,rpl24-003,OTTDART00000045363,retained intron,ENSDART00000157701.1,rpl24-201,
ZDB-TSCRIPT-121213-329,nfkbiz-003,OTTDART00000045392,retained intron,ENSDART00000168451.1,nfkbiz-202,
ZDB-TSCRIPT-121213-331,eed-004,OTTDART00000045398,retained intron,ENSDART00000163891.1,eed-203,
ZDB-TSCRIPT-121213-34,f7i-004,OTTDART00000047272,retained intron,ENSDART00000152248.1,f7i-202,
ZDB-TSCRIPT-121213-342,zgc:77849-002,OTTDART00000046299,retained intron,ENSDART00000152142.2,zgc:77849-202,
ZDB-TSCRIPT-121213-345,f7i-002,OTTDART00000047270,retained intron,ENSDART00000152301.2,f7i-203,
ZDB-TSCRIPT-121213-348,pcid2-004,OTTDART00000047281,retained intron,ENSDART00000152200.1,pcid2-203,
ZDB-TSCRIPT-121213-347,pcid2-006,OTTDART00000047278,,ENSDART00000152573.1,pcid2-206,
ZDB-TSCRIPT-121213-352,ildr1a-005,OTTDART00000047296,retained intron,ENSDART00000166228.1,ildr1a-204,
ZDB-TSCRIPT-121213-353,tmem39a-005,OTTDART00000047299,retained intron,ENSDART00000169744.1,tmem39a-206,
ZDB-TSCRIPT-121213-358,coro2a-002,OTTDART00000048215,retained intron,ENSDART00000152306.2,coro2a-203,
ZDB-TSCRIPT-121213-49,anp32b-002,OTTDART00000048217,,ENSDART00000152401.3,anp32b-203,
ZDB-TSCRIPT-121213-359,anp32b-003,OTTDART00000048218,retained intron,ENSDART00000152141.2,anp32b-202,
ZDB-TSCRIPT-121213-36,pcid2-005,OTTDART00000047280,retained intron,ENSDART00000152132.1,pcid2-202,
ZDB-TSCRIPT-121213-37,si:zfos-1011f11.1-005,OTTDART00000047289,retained intron,ENSDART00000167148.1,gpa33a-205,
ZDB-TSCRIPT-121213-376,lgalsla-002,OTTDART00000052613,retained intron,ENSDART00000152654.2,lgalsla-203,
ZDB-TSCRIPT-121213-387,akap8l-006,OTTDART00000052675,retained intron,ENSDART00000164633.2,akap8l-203,
ZDB-TSCRIPT-121213-388,akap8l-002,OTTDART00000052678,,ENSDART00000170454.2,akap8l-206,
ZDB-TSCRIPT-121213-39,ildr1a-003,OTTDART00000047295,NMD,ENSDART00000161565,,
ZDB-TSCRIPT-121213-391,txndc11-002,OTTDART00000052724,retained intron,ENSDART00000171550.2,txndc11-203,
ZDB-TSCRIPT-121213-394,si:ch211-188p14.9-003,OTTDART00000052746,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-121213-89,si:ch211-188p14.9-001,OTTDART00000052751,,ENSDART00000158729.2,FP236157.3-203,
ZDB-TSCRIPT-121213-708,si:ch211-188p14.9-002,OTTDART00000052747,,ENSDART00000136944.3,FP236157.3-204,
ZDB-TSCRIPT-121213-88,si:ch211-188p14.9-004,OTTDART00000052748,,ENSDART00000163907.2,FP236157.3-205,
ZDB-TSCRIPT-121213-709,si:ch211-188p14.9-005,OTTDART00000052750,,ENSDART00000170836.2,FP236157.3-202,
ZDB-TSCRIPT-121213-395,si:ch211-188p14.9-006,OTTDART00000052749,,ENSDART00000170202.2,FP236157.3-201,
ZDB-TSCRIPT-121213-4,si:ch211-286b5.4-003,OTTDART00000032779,NMD,ENSDART00000152121,,
ZDB-TSCRIPT-121213-40,ildr1a-006,OTTDART00000047298,retained intron,ENSDART00000164034.1,ildr1a-203,
ZDB-TSCRIPT-121213-422,bmb-003,OTTDART00000056790,retained intron,ENSDART00000152505.2,bmb-202,
ZDB-TSCRIPT-121213-432,si:ch1073-174d20.2-002,OTTDART00000056822,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-121213-437,tyw1-002,OTTDART00000057137,NMD,ENSDART00000152633,,
ZDB-TSCRIPT-121213-443,wdr45b-002,OTTDART00000057185,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-121213-448,abcc3-003,OTTDART00000057211,retained intron,ENSDART00000152287.2,abcc3-201,
ZDB-TSCRIPT-121213-450,mettl9-004,OTTDART00000057217,retained intron,ENSDART00000152558.2,mettl9-204,
