Transcript stable ID,Transcript name,Transcript type
ENSDART00000116834,dre-mir-133c.1-201,miRNA
ENSDART00000061572,cyp11c1-201,protein_coding
ENSDART00000185978,cyp11c1-202,protein_coding
ENSDART00000115900,mir194a-201,miRNA
ENSDART00000048449,mtrf1-201,protein_coding
ENSDART00000193266,dre-mir-430a-2.1-201,miRNA
ENSDART00000191129,,protein_coding
ENSDART00000191572,,protein_coding
ENSDART00000167938,SLC2A10-201,protein_coding
ENSDART00000171219,SLC2A10-202,protein_coding
ENSDART00000191257,,protein_coding
ENSDART00000166231,PCBP2-201,protein_coding
ENSDART00000165585,PCBP2-202,protein_coding
ENSDART00000190787,,protein_coding
ENSDART00000113009,OGDHL-201,protein_coding
ENSDART00000185586,,protein_coding
ENSDART00000185179,PKN2-201,protein_coding
ENSDART00000172715,PKN2-202,protein_coding
ENSDART00000193004,,miRNA
ENSDART00000098668,ABCC8-201,protein_coding
ENSDART00000182215,ABCC8-202,protein_coding
ENSDART00000165423,ABCC8-203,protein_coding
ENSDART00000180603,dre-mir-430c-14-201,miRNA
ENSDART00000172245,SGCD-201,protein_coding
ENSDART00000180840,SGCD-202,protein_coding
ENSDART00000185826,,protein_coding
ENSDART00000101207,spag1b-201,protein_coding
ENSDART00000192733,,miRNA
ENSDART00000191280,,protein_coding
ENSDART00000189313,,miRNA
ENSDART00000125317,zmp:0000000937-201,protein_coding
ENSDART00000159601,SERPINI1-201,protein_coding
ENSDART00000169337,ier2a-201,protein_coding
ENSDART00000100779,,protein_coding
ENSDART00000164266,,protein_coding
ENSDART00000168786,h1m-201,protein_coding
ENSDART00000169364,,protein_coding
ENSDART00000191611,azin1b-204,protein_coding
ENSDART00000181502,,protein_coding
ENSDART00000187833,ch25hl1.1-202,protein_coding
ENSDART00000193083,,protein_coding
ENSDART00000122692,plxnd1-201,protein_coding
ENSDART00000187177,asz1-202,protein_coding
ENSDART00000186433,dnajc11a-202,protein_coding
ENSDART00000187427,crybgx-202,protein_coding
ENSDART00000184258,erbb2-203,protein_coding
ENSDART00000183319,,protein_coding
ENSDART00000180946,si:dkey-12e7.1-202,protein_coding
ENSDART00000092942,SLC25A15-201,protein_coding
ENSDART00000189094,SLC25A15-202,protein_coding
ENSDART00000167643,SLC1A3-201,protein_coding
ENSDART00000189912,SLC1A3-202,protein_coding
ENSDART00000038505,RPRM-201,protein_coding
ENSDART00000188964,ackr3b-202,protein_coding
ENSDART00000179139,ARID3A-201,protein_coding
ENSDART00000188944,,protein_coding
ENSDART00000192681,,protein_coding
ENSDART00000170241,,protein_coding
ENSDART00000188091,PDCD10-201,protein_coding
ENSDART00000046902,PDCD10-202,protein_coding
ENSDART00000098731,STXBP5-201,protein_coding
ENSDART00000052268,PITPNB-201,protein_coding
ENSDART00000123086,PITPNB-202,protein_coding
ENSDART00000192464,,protein_coding
ENSDART00000193565,,protein_coding
ENSDART00000158062,POLE2-201,protein_coding
ENSDART00000187792,,protein_coding
ENSDART00000193716,,protein_coding
ENSDART00000191860,enpp7.2-204,protein_coding
ENSDART00000188188,enpp7.2-202,protein_coding
ENSDART00000191409,enpp7.2-203,protein_coding
ENSDART00000191561,,protein_coding
ENSDART00000190822,,protein_coding
ENSDART00000187631,,protein_coding
ENSDART00000192023,znf703-202,protein_coding
ENSDART00000184232,fam3a-203,protein_coding
ENSDART00000169370,,protein_coding
ENSDART00000193978,,protein_coding
ENSDART00000181775,,protein_coding
ENSDART00000164979,ARHGAP44-201,protein_coding
ENSDART00000163942,SLC39A14-201,protein_coding
ENSDART00000185624,SLC39A14-202,protein_coding
ENSDART00000180617,SLC39A14-203,protein_coding
ENSDART00000097466,fam169aa-201,protein_coding
ENSDART00000181667,fbxo36a-202,protein_coding
ENSDART00000181561,,protein_coding
ENSDART00000160435,,protein_coding
ENSDART00000035067,ABHD2-201,protein_coding
ENSDART00000191360,ABHD2-202,protein_coding
ENSDART00000185512,rhof-203,protein_coding
ENSDART00000187171,,protein_coding
ENSDART00000161473,c3a.6-202,protein_coding
ENSDART00000075469,c3a.6-201,protein_coding
ENSDART00000163355,,protein_coding
ENSDART00000179533,FZD1-201,protein_coding
ENSDART00000149813,RAD50-201,protein_coding
ENSDART00000119295,5S_rRNA.223-201,rRNA
ENSDART00000172641,IL17RD-201,protein_coding
ENSDART00000169938,IL17RD-202,protein_coding
ENSDART00000081223,,protein_coding
ENSDART00000193259,,protein_coding
ENSDART00000193220,,protein_coding
ENSDART00000184086,zgc:77784-205,protein_coding
ENSDART00000193338,,protein_coding
ENSDART00000187654,,protein_coding
ENSDART00000036942,zbtb2b-202,protein_coding
ENSDART00000120921,5S_rRNA.417-201,rRNA
ENSDART00000163425,CARNMT1-201,protein_coding
ENSDART00000186429,5S_rRNA.1902-201,rRNA
ENSDART00000162763,eif4g2b-205,protein_coding
ENSDART00000187310,cckbra-202,protein_coding
ENSDART00000188760,,protein_coding
ENSDART00000118963,5S_rRNA.43-201,rRNA
ENSDART00000183382,pcdh2g28-209,protein_coding
ENSDART00000111335,pcdh2g28-201,protein_coding
ENSDART00000114039,pcdh2g28-202,protein_coding
ENSDART00000170346,pcdh2g28-208,protein_coding
ENSDART00000161783,pcdh2g28-206,protein_coding
ENSDART00000193254,pcdh2g28-211,protein_coding
ENSDART00000163975,pcdh2g28-207,protein_coding
ENSDART00000189052,pcdh2g28-210,protein_coding
ENSDART00000135733,pcdh2g28-204,protein_coding
ENSDART00000125521,pcdh2g28-203,protein_coding
ENSDART00000159435,pcdh2g28-205,protein_coding
ENSDART00000181959,,protein_coding
ENSDART00000187330,,protein_coding
ENSDART00000190400,,protein_coding
ENSDART00000171743,,protein_coding
ENSDART00000178796,5S_rRNA.1534-201,rRNA
ENSDART00000187538,zgc:153659-201,protein_coding
ENSDART00000190189,zgc:153659-202,protein_coding
ENSDART00000014205,,protein_coding
ENSDART00000191354,smx5-204,protein_coding
ENSDART00000011025,WIPF2-201,protein_coding
ENSDART00000119791,5S_rRNA.283-201,rRNA
ENSDART00000193884,,protein_coding
ENSDART00000123886,UGGT1-201,protein_coding
ENSDART00000192631,UGGT1-202,protein_coding
ENSDART00000180824,UGGT1-203,protein_coding
ENSDART00000191746,UGGT1-204,protein_coding
ENSDART00000184789,zgc:123238-202,protein_coding
ENSDART00000187287,gcdha-207,protein_coding
ENSDART00000180322,gcdha-206,protein_coding
ENSDART00000171797,gcdha-205,protein_coding
ENSDART00000187399,niban2b-204,protein_coding
ENSDART00000183846,pomk-202,protein_coding
ENSDART00000120108,5S_rRNA.320-201,rRNA
ENSDART00000026401,TMEM178B-201,protein_coding
ENSDART00000177204,tomm70a-202,protein_coding
ENSDART00000183504,,protein_coding
ENSDART00000188320,,protein_coding
ENSDART00000192769,,protein_coding
ENSDART00000115355,NWD2-201,protein_coding
ENSDART00000190079,5S_rRNA.1835-201,rRNA
ENSDART00000180699,5S_rRNA.1705-201,rRNA
ENSDART00000111269,ttll11-202,protein_coding
ENSDART00000055709,her2-201,protein_coding
ENSDART00000122603,RNF166-201,protein_coding
ENSDART00000181116,ctsd-204,protein_coding
ENSDART00000106062,,protein_coding
ENSDART00000188585,5S_rRNA.1471-201,rRNA
ENSDART00000184476,,protein_coding
ENSDART00000039495,PDCD5-201,protein_coding
ENSDART00000102202,ppap2d-201,protein_coding
ENSDART00000188754,,protein_coding
ENSDART00000192929,taar14b-202,protein_coding
ENSDART00000180591,zgc:171772-201,protein_coding
ENSDART00000120690,5S_rRNA.386-201,rRNA
ENSDART00000130393,TLR7-201,protein_coding
ENSDART00000182814,,protein_coding
ENSDART00000182083,5S_rRNA.1419-201,rRNA
ENSDART00000182388,,protein_coding
ENSDART00000186491,,protein_coding
ENSDART00000189224,rprm3-203,protein_coding
ENSDART00000181126,,protein_coding
ENSDART00000187851,,protein_coding
ENSDART00000179518,5S_rRNA.1082-201,rRNA
ENSDART00000188880,,protein_coding
ENSDART00000182121,igfbp6a-202,protein_coding
ENSDART00000104571,igfbp6a-201,protein_coding
ENSDART00000190948,,protein_coding
ENSDART00000160010,SYDE2-201,protein_coding
ENSDART00000188647,,protein_coding
ENSDART00000117530,5S_rRNA.108-201,rRNA
ENSDART00000183537,,protein_coding
ENSDART00000192316,cgrrf1-203,protein_coding
ENSDART00000164675,,protein_coding
ENSDART00000100497,zgc:172339-201,protein_coding
ENSDART00000178362,5S_rRNA.1143-201,rRNA
ENSDART00000186792,frem3-203,protein_coding
ENSDART00000062003,EFNB3-201,protein_coding
ENSDART00000185570,EFNB3-202,protein_coding
ENSDART00000162868,PCMTD2-201,protein_coding
ENSDART00000175126,fgfr4-202,protein_coding
ENSDART00000100286,fgfr4-201,protein_coding
ENSDART00000192748,fgfr4-203,protein_coding
ENSDART00000178172,5S_rRNA.915-201,rRNA
ENSDART00000183406,trim63a-202,protein_coding
ENSDART00000183442,,protein_coding
ENSDART00000058719,znf1124-201,protein_coding
ENSDART00000158583,,protein_coding
ENSDART00000181004,INSIG2-201,protein_coding
ENSDART00000181544,U5.19-201,snRNA
ENSDART00000159327,,protein_coding
ENSDART00000035098,,protein_coding
ENSDART00000189681,,protein_coding
ENSDART00000188440,srpk2-202,protein_coding
ENSDART00000191735,srpk2-203,protein_coding
ENSDART00000172462,,protein_coding
ENSDART00000121265,,snoRNA
ENSDART00000166040,SH3BP5-201,protein_coding
ENSDART00000189802,SH3BP5-202,protein_coding
ENSDART00000188798,,protein_coding
ENSDART00000123597,znf384b-201,protein_coding
ENSDART00000158337,5S_rRNA.591-201,rRNA
ENSDART00000191695,ccn2a-202,protein_coding
ENSDART00000190364,,protein_coding
ENSDART00000192222,,protein_coding
ENSDART00000187377,,protein_coding
ENSDART00000188746,ogfr2-204,protein_coding
ENSDART00000189575,kctd4-202,protein_coding
ENSDART00000191484,U6.61-201,snRNA
ENSDART00000091466,POLR3B-201,protein_coding
ENSDART00000170428,RNF126-201,protein_coding
ENSDART00000120551,5S_rRNA.375-201,rRNA
ENSDART00000192701,tnfsf13b-203,protein_coding
ENSDART00000017939,tnfsf13b-201,protein_coding
ENSDART00000159006,tnfsf13b-202,protein_coding
ENSDART00000184598,5S_rRNA.1568-201,rRNA
ENSDART00000187296,,protein_coding
ENSDART00000053794,BANF1-201,protein_coding
ENSDART00000158761,,protein_coding
ENSDART00000187555,,protein_coding
ENSDART00000181128,,protein_coding
ENSDART00000187278,,protein_coding
ENSDART00000192047,,protein_coding
ENSDART00000168495,,protein_coding
ENSDART00000190908,,protein_coding
ENSDART00000186555,s1pr1-203,protein_coding
ENSDART00000182680,,protein_coding
ENSDART00000184177,RHO-201,protein_coding
ENSDART00000183997,atpaf2-206,protein_coding
ENSDART00000183551,,protein_coding
ENSDART00000188790,,protein_coding
ENSDART00000127643,,protein_coding
ENSDART00000073892,zgc:114041-201,protein_coding
ENSDART00000188501,,protein_coding
ENSDART00000186383,or41a3-202,protein_coding
ENSDART00000116198,5S_rRNA.126-201,rRNA
ENSDART00000165285,,protein_coding
ENSDART00000190855,U1.167-201,snRNA
ENSDART00000179981,,protein_coding
ENSDART00000119479,5S_rRNA.253-201,rRNA
ENSDART00000117056,,snoRNA
ENSDART00000193119,TMCC1-201,protein_coding
ENSDART00000067639,TMCC1-202,protein_coding
ENSDART00000176263,5S_rRNA.810-201,rRNA
ENSDART00000186165,5S_rRNA.1417-201,rRNA
ENSDART00000184134,U6.142-201,snRNA
ENSDART00000184339,mipa-202,protein_coding
ENSDART00000092684,rph3aa-201,protein_coding
ENSDART00000178844,SNORD38A-201,snoRNA
ENSDART00000165968,CSDC2-201,protein_coding
ENSDART00000185183,atp5meb-202,protein_coding
ENSDART00000163710,CDKAL1-201,protein_coding
ENSDART00000114289,zgc:165518-202,protein_coding
ENSDART00000110602,zgc:165518-201,protein_coding
ENSDART00000171423,5S_rRNA.531-201,rRNA
ENSDART00000185617,5S_rRNA.1494-201,rRNA
ENSDART00000180550,,protein_coding
ENSDART00000165274,U1.21-201,snRNA
ENSDART00000179915,,protein_coding
ENSDART00000182870,,protein_coding
ENSDART00000191069,,protein_coding
ENSDART00000193201,,protein_coding
ENSDART00000187830,,protein_coding
ENSDART00000125535,MTX3-201,protein_coding
ENSDART00000182160,MTX3-202,protein_coding
ENSDART00000193285,5S_rRNA.1863-201,rRNA
ENSDART00000130786,5S_rRNA.639-201,rRNA
ENSDART00000185855,,protein_coding
ENSDART00000181019,,protein_coding
ENSDART00000010757,RGMB-201,protein_coding
ENSDART00000115944,U6.1-201,snRNA
ENSDART00000175320,5S_rRNA.981-201,rRNA
ENSDART00000097248,aldh2.2-201,protein_coding
ENSDART00000178543,aldh2.2-202,protein_coding
ENSDART00000163029,ogfr1-201,protein_coding
ENSDART00000185125,,protein_coding
ENSDART00000167396,5S_rRNA.539-201,rRNA
ENSDART00000190939,U6.201-201,snRNA
ENSDART00000119935,5S_rRNA.303-201,rRNA
ENSDART00000167595,,protein_coding
ENSDART00000169455,zgc:171929-201,protein_coding
ENSDART00000163587,ROCK1-201,protein_coding
ENSDART00000186766,,protein_coding
ENSDART00000118190,5S_rRNA.99-201,rRNA
ENSDART00000175343,5S_rRNA.1459-201,rRNA
ENSDART00000189003,U6.149-201,snRNA
ENSDART00000179043,5S_rRNA.1546-201,rRNA
ENSDART00000179198,5S_rRNA.836-201,rRNA
ENSDART00000122025,5S_rRNA.490-201,rRNA
ENSDART00000159682,SLC16A5-201,protein_coding
ENSDART00000185400,psma5-204,protein_coding
ENSDART00000177122,SGCZ-201,protein_coding
ENSDART00000125782,5S_rRNA.486-201,rRNA
ENSDART00000184220,U6.58-201,snRNA
ENSDART00000181299,,protein_coding
ENSDART00000076803,,protein_coding
ENSDART00000181439,pgp-202,protein_coding
ENSDART00000181562,5S_rRNA.1274-201,rRNA
ENSDART00000161716,LARP1-201,protein_coding
ENSDART00000190083,Metazoa_SRP.35-201,misc_RNA
ENSDART00000187583,5S_rRNA.1879-201,rRNA
ENSDART00000183465,,protein_coding
ENSDART00000193625,,protein_coding
ENSDART00000185279,,protein_coding
ENSDART00000179788,,protein_coding
ENSDART00000185288,,protein_coding
ENSDART00000186346,5S_rRNA.1755-201,rRNA
ENSDART00000171129,,protein_coding
ENSDART00000109970,DLC1-201,protein_coding
ENSDART00000109346,fuz-201,protein_coding
ENSDART00000119548,SNORD63.1-201,snoRNA
ENSDART00000117394,5S_rRNA.159-201,rRNA
ENSDART00000189698,U1.174-201,snRNA
ENSDART00000181514,5S_rRNA.1325-201,rRNA
ENSDART00000119611,5S_rRNA.268-201,rRNA
ENSDART00000189896,,miRNA
ENSDART00000181071,5S_rRNA.1453-201,rRNA
ENSDART00000117285,5S_rRNA.113-201,rRNA
ENSDART00000159632,,snoRNA
ENSDART00000051720,,protein_coding
ENSDART00000163615,5S_rRNA.626-201,rRNA
ENSDART00000170608,5S_rRNA.667-201,rRNA
ENSDART00000181262,,protein_coding
ENSDART00000097748,il21-201,protein_coding
ENSDART00000168261,LAMP5-201,protein_coding
ENSDART00000162766,LAMP5-202,protein_coding
ENSDART00000119622,5S_rRNA.270-201,rRNA
ENSDART00000175187,5S_rRNA.1091-201,rRNA
ENSDART00000177673,5S_rRNA.1145-201,rRNA
ENSDART00000193534,,protein_coding
ENSDART00000179729,zgc:66427-202,protein_coding
ENSDART00000121251,5S_rRNA.450-201,rRNA
ENSDART00000193174,barhl1a-203,protein_coding
ENSDART00000161091,prorsd1-201,protein_coding
ENSDART00000187698,5S_rRNA.1525-201,rRNA
ENSDART00000120332,5S_rRNA.347-201,rRNA
ENSDART00000112651,,protein_coding
ENSDART00000182378,,protein_coding
ENSDART00000193467,U1.73-201,snRNA
ENSDART00000158497,,protein_coding
ENSDART00000191039,tnfsf18-201,protein_coding
ENSDART00000176036,5S_rRNA.1070-201,rRNA
ENSDART00000181002,5S_rRNA.1218-201,rRNA
ENSDART00000193923,,protein_coding
ENSDART00000185879,,protein_coding
ENSDART00000116407,5S_rRNA.100-201,rRNA
ENSDART00000120649,,scaRNA
ENSDART00000185513,5S_rRNA.1739-201,rRNA
ENSDART00000159310,,protein_coding
ENSDART00000051180,,protein_coding
ENSDART00000102471,,protein_coding
ENSDART00000158522,,protein_coding
ENSDART00000117365,5S_rRNA.70-201,rRNA
ENSDART00000191567,,protein_coding
ENSDART00000169347,,protein_coding
ENSDART00000187597,NTMT1-201,protein_coding
ENSDART00000034705,NTMT1-202,protein_coding
ENSDART00000188219,NTMT1-203,protein_coding
ENSDART00000115752,U1.10-201,snRNA
ENSDART00000185853,5S_rRNA.1610-201,rRNA
ENSDART00000180668,5S_rRNA.1363-201,rRNA
ENSDART00000178817,,protein_coding
ENSDART00000179284,5S_rRNA.856-201,rRNA
ENSDART00000115725,,snoRNA
ENSDART00000191332,U6.266-201,snRNA
ENSDART00000046880,PLEKHM3-201,protein_coding
ENSDART00000192129,PLEKHM3-202,protein_coding
ENSDART00000187113,pdzd11-203,protein_coding
ENSDART00000115780,5S_rRNA.119-201,rRNA
ENSDART00000171611,,protein_coding
ENSDART00000182936,adsl-203,protein_coding
ENSDART00000100103,acss2l-201,protein_coding
ENSDART00000161982,,scaRNA
ENSDART00000117441,5S_rRNA.10-201,rRNA
ENSDART00000183117,5S_rRNA.1707-201,rRNA
ENSDART00000191350,U6.175-201,snRNA
ENSDART00000174894,MMD2-201,protein_coding
ENSDART00000162417,,protein_coding
ENSDART00000162699,5S_rRNA.584-201,rRNA
ENSDART00000118159,,snoRNA
ENSDART00000180046,capza1b-204,protein_coding
ENSDART00000185849,5S_rRNA.1787-201,rRNA
ENSDART00000117229,mir18c-201,miRNA
ENSDART00000186435,dre-mir-430b-18-201,miRNA
ENSDART00000182111,,protein_coding
ENSDART00000170630,,protein_coding
ENSDART00000168791,RHO-201,protein_coding
ENSDART00000120178,5S_rRNA.328-201,rRNA
ENSDART00000147642,,protein_coding
ENSDART00000176727,5S_rRNA.1043-201,rRNA
ENSDART00000183839,opn7b-201,protein_coding
ENSDART00000119379,U6.8-201,snRNA
ENSDART00000120061,RNaseP_nuc.1-201,ribozyme
ENSDART00000179824,,miRNA
ENSDART00000188959,5S_rRNA.1670-201,rRNA
ENSDART00000180772,,protein_coding
ENSDART00000184123,Metazoa_SRP.76-201,misc_RNA
ENSDART00000187122,rapgef5a-202,protein_coding
ENSDART00000112414,rapgef5a-201,protein_coding
ENSDART00000122634,,protein_coding
ENSDART00000082048,,protein_coding
ENSDART00000116051,5S_rRNA.97-201,rRNA
ENSDART00000190703,U6.216-201,snRNA
ENSDART00000187056,pitx1-202,protein_coding
ENSDART00000193362,pitx1-203,protein_coding
ENSDART00000184255,pitx1-201,protein_coding
ENSDART00000185809,NUP85-201,protein_coding
ENSDART00000170974,PITPNC1-201,protein_coding
ENSDART00000183809,5S_rRNA.1816-201,rRNA
ENSDART00000166149,,misc_RNA
ENSDART00000190487,prpf4-204,protein_coding
ENSDART00000187255,prpf4-203,protein_coding
ENSDART00000185154,PCP4-201,protein_coding
ENSDART00000184937,PCP4-202,protein_coding
ENSDART00000188293,PCP4-203,protein_coding
ENSDART00000182001,,protein_coding
ENSDART00000186837,cfdp1-202,protein_coding
ENSDART00000190818,,protein_coding
ENSDART00000172435,LMBR1-201,protein_coding
ENSDART00000181322,5S_rRNA.1258-201,rRNA
ENSDART00000180186,,protein_coding
ENSDART00000190412,5S_rRNA.1458-201,rRNA
ENSDART00000159041,,protein_coding
ENSDART00000180844,ADGRL1-201,protein_coding
ENSDART00000124480,ADGRL1-202,protein_coding
ENSDART00000172313,,protein_coding
ENSDART00000192529,,protein_coding
ENSDART00000164988,bod1l1-202,protein_coding
ENSDART00000161122,bod1l1-201,protein_coding
ENSDART00000185079,U6.52-201,snRNA
ENSDART00000177558,5S_rRNA.975-201,rRNA
ENSDART00000157881,,protein_coding
ENSDART00000165393,,protein_coding
ENSDART00000119007,U2.6-201,snRNA
ENSDART00000116930,mir457a-201,miRNA
ENSDART00000181879,U6.205-201,snRNA
ENSDART00000192887,,protein_coding
ENSDART00000118183,mir499a-201,miRNA
ENSDART00000191669,tmem106bb-202,protein_coding
ENSDART00000190113,,protein_coding
ENSDART00000186989,,protein_coding
ENSDART00000186484,,protein_coding
ENSDART00000190889,,protein_coding
ENSDART00000117223,mir7a-2-201,miRNA
ENSDART00000181651,5S_rRNA.1281-201,rRNA
ENSDART00000081382,mmp25b-201,protein_coding
ENSDART00000180987,mir430c-3-201,miRNA
ENSDART00000182496,RHOBTB2-201,protein_coding
ENSDART00000123496,RHOBTB2-202,protein_coding
ENSDART00000193813,RHOBTB2-203,protein_coding
ENSDART00000192255,,protein_coding
ENSDART00000175068,5S_rRNA.714-201,rRNA
ENSDART00000159693,,protein_coding
ENSDART00000159157,,protein_coding
ENSDART00000181014,,protein_coding
ENSDART00000184253,,protein_coding
ENSDART00000190956,,protein_coding
ENSDART00000191832,,protein_coding
ENSDART00000180897,,protein_coding
ENSDART00000185139,,protein_coding
ENSDART00000117114,U2.9-201,snRNA
ENSDART00000164126,5S_rRNA.515-201,rRNA
ENSDART00000180319,,protein_coding
ENSDART00000171480,SCARNA8-201,scaRNA
ENSDART00000184231,gtpbp8-202,protein_coding
ENSDART00000168879,,protein_coding
ENSDART00000120624,5S_rRNA.381-201,rRNA
ENSDART00000185032,nampt4.2-203,protein_coding
