Transcript stable ID,Transcript name,Transcript type
ENSDART00000189908,zgc:112148-204,protein_coding
ENSDART00000183146,zgc:112148-203,protein_coding
ENSDART00000183087,zgc:112148-202,protein_coding
ENSDART00000174225,si:cabz01069022.1-202,protein_coding
ENSDART00000174075,si:cabz01069022.1-201,protein_coding
ENSDART00000130643,si:cabz01069020.1-201,protein_coding
ENSDART00000154197,,protein_coding
ENSDART00000153300,,lincRNA
ENSDART00000137209,,lincRNA
ENSDART00000136092,,protein_coding
ENSDART00000023265,USH1G-201,protein_coding
ENSDART00000188412,USH1G-202,protein_coding
ENSDART00000172364,,protein_coding
ENSDART00000184374,,protein_coding
ENSDART00000169596,,protein_coding
ENSDART00000154408,OTOP2-201,protein_coding
ENSDART00000124728,OTOP2-202,protein_coding
ENSDART00000158735,,protein_coding
ENSDART00000188762,,protein_coding
ENSDART00000168009,,protein_coding
ENSDART00000170595,,protein_coding
ENSDART00000157038,,protein_coding
ENSDART00000192185,,protein_coding
ENSDART00000156856,,protein_coding
ENSDART00000059582,,protein_coding
ENSDART00000033716,socs3a-201,protein_coding
ENSDART00000157060,,protein_coding
ENSDART00000154513,,protein_coding
ENSDART00000155991,,protein_coding
ENSDART00000059568,,protein_coding
ENSDART00000003066,cyth1a-201,protein_coding
ENSDART00000157264,rap1gapb-202,protein_coding
ENSDART00000075274,rap1gapb-201,protein_coding
ENSDART00000154732,PTPRT-201,protein_coding
ENSDART00000177990,PTPRT-202,protein_coding
ENSDART00000184928,PTPRT-203,protein_coding
ENSDART00000180197,PTPRT-204,protein_coding
ENSDART00000129598,usp36-201,protein_coding
ENSDART00000153005,spata45-202,protein_coding
ENSDART00000142364,spata45-201,protein_coding
ENSDART00000188483,spata45-203,protein_coding
ENSDART00000153996,,processed_transcript
ENSDART00000150334,,protein_coding
ENSDART00000102062,timp2b-201,protein_coding
ENSDART00000166855,timp2b-202,protein_coding
ENSDART00000157115,,protein_coding
ENSDART00000055088,lgals3bp.3-201,protein_coding
ENSDART00000154875,si:dkey-117a8.1-201,protein_coding
ENSDART00000184025,si:dkey-117a8.1-202,protein_coding
ENSDART00000059609,,protein_coding
ENSDART00000113309,lgals3bp.2-201,protein_coding
ENSDART00000159440,,protein_coding
ENSDART00000092493,PTPRT-201,protein_coding
ENSDART00000020174,dynll2a-201,protein_coding
ENSDART00000101829,lgals3bp.1-201,protein_coding
ENSDART00000160607,,protein_coding
ENSDART00000114955,,protein_coding
ENSDART00000013376,cant1a-201,protein_coding
ENSDART00000156522,cant1a-202,protein_coding
ENSDART00000153461,,antisense
ENSDART00000041397,flvcr1-201,protein_coding
ENSDART00000144133,,protein_coding
ENSDART00000099993,,protein_coding
ENSDART00000165995,,protein_coding
ENSDART00000109620,septin8a-201,protein_coding
ENSDART00000139668,septin8a-202,protein_coding
ENSDART00000154288,,processed_transcript
ENSDART00000074285,syngr2a-201,protein_coding
ENSDART00000115178,si:dkey-42l23.7-201,protein_coding
ENSDART00000149402,,protein_coding
ENSDART00000101839,,protein_coding
ENSDART00000168344,,protein_coding
ENSDART00000149741,,protein_coding
ENSDART00000140931,pimr128-201,protein_coding
ENSDART00000156176,pimr128-202,protein_coding
ENSDART00000153221,,antisense
ENSDART00000145376,,antisense
ENSDART00000134961,sun2-201,retained_intron
ENSDART00000140086,sun2-202,protein_coding
ENSDART00000128815,cenpx-201,protein_coding
ENSDART00000148693,cenpx-202,nonsense_mediated_decay
ENSDART00000153352,,antisense
ENSDART00000067610,,protein_coding
ENSDART00000164383,,protein_coding
ENSDART00000153766,,protein_coding
ENSDART00000168477,pycr1a-201,protein_coding
ENSDART00000170144,pycr1a-202,processed_transcript
ENSDART00000193840,pycr1a-203,protein_coding
ENSDART00000170052,,protein_coding
ENSDART00000160913,,protein_coding
ENSDART00000151770,dus1l-204,retained_intron
ENSDART00000113105,dus1l-201,protein_coding
ENSDART00000151132,dus1l-203,retained_intron
ENSDART00000150994,dus1l-202,retained_intron
ENSDART00000171108,,protein_coding
ENSDART00000155968,,protein_coding
ENSDART00000154263,,protein_coding
ENSDART00000156981,,lincRNA
ENSDART00000154775,,protein_coding
ENSDART00000154763,si:dkey-42l23.4-201,protein_coding
ENSDART00000156119,,protein_coding
ENSDART00000156059,,protein_coding
ENSDART00000154901,,protein_coding
ENSDART00000156676,,sense_intronic
ENSDART00000050533,ccni2-201,protein_coding
ENSDART00000166530,ccni2-202,protein_coding
ENSDART00000108979,,protein_coding
ENSDART00000131703,,processed_transcript
ENSDART00000164475,,protein_coding
ENSDART00000167591,,protein_coding
ENSDART00000154566,si:ch211-256e16.3-201,protein_coding
ENSDART00000154125,,protein_coding
ENSDART00000165786,,protein_coding
ENSDART00000160022,,lincRNA
ENSDART00000169751,tiam1b-202,protein_coding
ENSDART00000189951,tiam1b-203,protein_coding
ENSDART00000089694,tiam1b-201,protein_coding
ENSDART00000166487,,protein_coding
ENSDART00000093031,snu13a-201,protein_coding
ENSDART00000172120,,protein_coding
ENSDART00000163035,,protein_coding
ENSDART00000153190,vash2-203,protein_coding
ENSDART00000153051,vash2-202,retained_intron
ENSDART00000153220,vash2-204,protein_coding
ENSDART00000036546,vash2-201,protein_coding
ENSDART00000010395,uqcrc2a-201,protein_coding
ENSDART00000156221,uqcrc2a-204,retained_intron
ENSDART00000155874,uqcrc2a-203,protein_coding
ENSDART00000154547,uqcrc2a-202,processed_transcript
ENSDART00000135895,pex7-202,protein_coding
ENSDART00000062414,pex7-201,protein_coding
ENSDART00000157202,,protein_coding
ENSDART00000156874,si:dkey-42l23.2-201,protein_coding
ENSDART00000156092,,protein_coding
ENSDART00000141098,frmd7-201,protein_coding
ENSDART00000142234,frmd7-202,protein_coding
ENSDART00000185572,frmd7-203,protein_coding
ENSDART00000137458,slc2a1b-201,protein_coding
ENSDART00000180614,slc2a1b-202,protein_coding
ENSDART00000192049,slc2a1b-203,protein_coding
ENSDART00000155715,,protein_coding
ENSDART00000023531,hey2-201,protein_coding
ENSDART00000155759,sdr42e2-202,protein_coding
ENSDART00000083850,sdr42e2-201,protein_coding
ENSDART00000156300,,protein_coding
ENSDART00000154512,si:dkey-6e2.2-201,nonsense_mediated_decay
ENSDART00000156336,si:dkey-6e2.2-202,protein_coding
ENSDART00000099425,ctrl-201,protein_coding
ENSDART00000133033,ctrl-202,retained_intron
ENSDART00000174320,rab21-201,protein_coding
ENSDART00000052179,cdr2a-201,protein_coding
ENSDART00000019706,phc2b-201,protein_coding
ENSDART00000074129,mfsd13al-201,protein_coding
ENSDART00000154087,,lincRNA
ENSDART00000154122,si:ch211-165g14.1-201,protein_coding
ENSDART00000153142,hddc2-202,protein_coding
ENSDART00000050729,hddc2-201,protein_coding
ENSDART00000128922,si:dkey-238d18.3-201,protein_coding
ENSDART00000189748,si:dkey-238d18.3-202,protein_coding
ENSDART00000155875,,lincRNA
ENSDART00000031418,hsc70-201,protein_coding
ENSDART00000184837,hsc70-202,protein_coding
ENSDART00000057640,dhrs7ca-201,protein_coding
ENSDART00000155953,dhrs7ca-202,protein_coding
ENSDART00000139252,,lincRNA
ENSDART00000153234,,processed_transcript
ENSDART00000132138,,lincRNA
ENSDART00000153292,,lincRNA
ENSDART00000036371,angel2-201,protein_coding
ENSDART00000142567,angel2-203,protein_coding
ENSDART00000061445,angel2-202,protein_coding
ENSDART00000153451,angel2-205,retained_intron
ENSDART00000152989,angel2-204,processed_transcript
ENSDART00000148325,stk26-202,protein_coding
ENSDART00000085039,stk26-201,protein_coding
ENSDART00000154484,,lincRNA
ENSDART00000156036,,lincRNA
ENSDART00000101970,,lincRNA
ENSDART00000190119,,lincRNA
ENSDART00000192706,,lincRNA
ENSDART00000155987,,lincRNA
ENSDART00000154677,,lincRNA
ENSDART00000150999,,protein_coding
ENSDART00000174125,,protein_coding
ENSDART00000151708,,protein_coding
ENSDART00000151628,,protein_coding
ENSDART00000180590,,protein_coding
ENSDART00000138092,,IG_V_pseudogene
ENSDART00000151663,,protein_coding
ENSDART00000193377,,lincRNA
ENSDART00000126749,,unprocessed_pseudogene
ENSDART00000103433,wnt2ba-201,protein_coding
ENSDART00000151183,,protein_coding
ENSDART00000174385,PTPRR-201,protein_coding
ENSDART00000174336,PTPRR-202,protein_coding
ENSDART00000191455,PTPRR-203,protein_coding
ENSDART00000180062,PTPRR-204,protein_coding
ENSDART00000151130,,protein_coding
ENSDART00000154603,radil2a-202,protein_coding
ENSDART00000082920,radil2a-201,protein_coding
ENSDART00000161248,radil2a-203,protein_coding
ENSDART00000168400,znf1117-201,protein_coding
ENSDART00000170800,znf1117-202,protein_coding
ENSDART00000142415,si:dkey-204f11.3-201,protein_coding
ENSDART00000154754,GRIK1-201,protein_coding
ENSDART00000177646,GRIK1-202,protein_coding
ENSDART00000101253,luc7l3-201,protein_coding
ENSDART00000147718,plrdgb-201,protein_coding
ENSDART00000168996,plrdgb-202,protein_coding
ENSDART00000065104,tmem185-201,protein_coding
ENSDART00000151318,tmem185-202,retained_intron
ENSDART00000151216,,protein_coding
ENSDART00000170163,,protein_coding
ENSDART00000113223,,protein_coding
ENSDART00000151531,,protein_coding
ENSDART00000152596,si:ch211-181d7.1-202,protein_coding
ENSDART00000130902,si:ch211-181d7.1-201,protein_coding
ENSDART00000168915,znf1076-204,protein_coding
ENSDART00000157665,znf1076-203,protein_coding
ENSDART00000103425,st7l-201,protein_coding
ENSDART00000149033,rbl1-202,protein_coding
ENSDART00000073865,rbl1-201,protein_coding
ENSDART00000122439,si:dkey-238d18.4-201,protein_coding
ENSDART00000192698,si:dkey-238d18.4-202,protein_coding
ENSDART00000156236,,antisense
ENSDART00000151597,ankrd46a-201,protein_coding
ENSDART00000192901,ankrd46a-202,protein_coding
ENSDART00000154379,,protein_coding
ENSDART00000174339,kcna1b-202,protein_coding
ENSDART00000009653,kcna1b-201,protein_coding
ENSDART00000084237,slc47a2.1-201,protein_coding
ENSDART00000026666,atg4a-201,protein_coding
ENSDART00000165361,atg4a-202,protein_coding
ENSDART00000153642,,protein_coding
ENSDART00000189858,,protein_coding
ENSDART00000133604,slc47a1-201,protein_coding
ENSDART00000135235,slc47a1-202,protein_coding
ENSDART00000137740,slc47a1-203,protein_coding
ENSDART00000144435,slc47a1-204,protein_coding
ENSDART00000189718,slc47a1-206,protein_coding
ENSDART00000190414,slc47a1-207,protein_coding
ENSDART00000160875,slc47a1-205,protein_coding
ENSDART00000156597,si:ch73-364h19.1-201,protein_coding
ENSDART00000157351,si:ch211-110e21.3-203,protein_coding
ENSDART00000153928,si:ch211-110e21.3-201,protein_coding
ENSDART00000155876,si:ch211-110e21.3-202,protein_coding
ENSDART00000152490,nlrc11-202,protein_coding
ENSDART00000180426,nlrc11-203,protein_coding
ENSDART00000099313,nlrc11-201,protein_coding
ENSDART00000170977,,protein_coding
ENSDART00000166982,,protein_coding
ENSDART00000153247,si:ch211-120g10.1-201,protein_coding
ENSDART00000174338,,lincRNA
ENSDART00000154684,recql5-201,protein_coding
ENSDART00000189252,recql5-202,protein_coding
ENSDART00000145206,gps1-204,processed_transcript
ENSDART00000141106,gps1-203,protein_coding
ENSDART00000147027,gps1-205,processed_transcript
ENSDART00000132883,gps1-202,processed_transcript
ENSDART00000059506,gps1-201,protein_coding
ENSDART00000158701,gps1-206,protein_coding
ENSDART00000136816,,protein_coding
ENSDART00000181981,,protein_coding
ENSDART00000193313,,protein_coding
ENSDART00000190524,,protein_coding
ENSDART00000171458,si:ch211-214b16.2-201,protein_coding
ENSDART00000144030,,protein_coding
ENSDART00000160821,,protein_coding
ENSDART00000167763,slc8a2b-202,protein_coding
ENSDART00000164879,slc8a2b-201,protein_coding
ENSDART00000101049,tpd52l1-202,protein_coding
ENSDART00000137485,tpd52l1-203,protein_coding
ENSDART00000062402,tpd52l1-201,protein_coding
ENSDART00000154211,helz-203,retained_intron
ENSDART00000044096,helz-202,protein_coding
ENSDART00000042674,helz-201,protein_coding
ENSDART00000158048,,processed_transcript
ENSDART00000166410,,protein_coding
ENSDART00000180542,,protein_coding
ENSDART00000111816,,protein_coding
ENSDART00000161133,,protein_coding
ENSDART00000164404,,protein_coding
ENSDART00000158100,,protein_coding
ENSDART00000157975,,protein_coding
ENSDART00000180432,,protein_coding
ENSDART00000108511,,protein_coding
ENSDART00000074199,cacng1b-201,protein_coding
ENSDART00000148575,nup50-202,processed_transcript
ENSDART00000174082,nup50-204,protein_coding
ENSDART00000004739,nup50-201,protein_coding
ENSDART00000192755,nup50-205,protein_coding
ENSDART00000158533,nup50-203,protein_coding
ENSDART00000163835,,protein_coding
ENSDART00000161268,,protein_coding
ENSDART00000183910,,protein_coding
ENSDART00000112043,cacng4b-201,protein_coding
ENSDART00000167979,,protein_coding
ENSDART00000158207,,protein_coding
ENSDART00000184786,,protein_coding
ENSDART00000182391,,protein_coding
ENSDART00000100252,,protein_coding
ENSDART00000162529,kiaa0930-201,protein_coding
ENSDART00000156978,aimp2-202,protein_coding
ENSDART00000009194,aimp2-201,protein_coding
ENSDART00000163868,,protein_coding
ENSDART00000165967,,protein_coding
ENSDART00000191609,,protein_coding
ENSDART00000126092,irs4a-201,protein_coding
ENSDART00000170310,,processed_transcript
ENSDART00000134334,,protein_coding
ENSDART00000055064,pvalb8-201,protein_coding
ENSDART00000141125,kcne4-201,protein_coding
ENSDART00000028219,pvalb4-201,protein_coding
ENSDART00000187970,pvalb4-202,protein_coding
ENSDART00000156462,,antisense
ENSDART00000151700,aldh3b1-202,protein_coding
ENSDART00000020017,aldh3b1-201,protein_coding
ENSDART00000174929,aldh3b1-203,protein_coding
ENSDART00000152222,acsl3a-201,protein_coding
ENSDART00000183396,acsl3a-202,protein_coding
ENSDART00000055062,pvalb1-201,protein_coding
ENSDART00000171787,pvalb1-202,protein_coding
ENSDART00000151627,si:ch73-362m14.2-201,protein_coding
ENSDART00000151212,gpr185a-202,protein_coding
ENSDART00000085071,gpr185a-201,protein_coding
ENSDART00000055068,pvalb5-201,protein_coding
ENSDART00000133091,pvalb5-202,protein_coding
ENSDART00000182630,pvalb5-203,protein_coding
ENSDART00000153491,si:dkey-238d18.5-201,protein_coding
ENSDART00000193597,si:dkey-238d18.5-204,protein_coding
ENSDART00000181443,si:dkey-238d18.5-203,protein_coding
ENSDART00000168790,si:dkey-238d18.5-202,protein_coding
ENSDART00000098253,rnf217-202,protein_coding
ENSDART00000086405,rnf217-201,protein_coding
ENSDART00000188418,rnf217-203,protein_coding
ENSDART00000110030,lmtk2-201,protein_coding
ENSDART00000153208,galnt14-203,protein_coding
ENSDART00000032161,galnt14-201,protein_coding
ENSDART00000152854,galnt14-202,processed_transcript
ENSDART00000155414,tecpr1b-201,protein_coding
ENSDART00000191560,tecpr1b-202,protein_coding
ENSDART00000155549,chd6-202,protein_coding
ENSDART00000028607,chd6-201,protein_coding
ENSDART00000156749,,protein_coding
ENSDART00000149159,capza1a-202,protein_coding
ENSDART00000046973,capza1a-201,protein_coding
ENSDART00000154312,,protein_coding
ENSDART00000157550,,protein_coding
ENSDART00000156177,,protein_coding
ENSDART00000154491,,protein_coding
ENSDART00000153947,,protein_coding
ENSDART00000156479,,protein_coding
ENSDART00000155932,,protein_coding
ENSDART00000165188,,protein_coding
ENSDART00000154055,,protein_coding
ENSDART00000170164,,protein_coding
ENSDART00000151030,si:ch73-362m14.4-201,protein_coding
ENSDART00000126417,bri3-201,protein_coding
ENSDART00000064826,mov10a-201,protein_coding
ENSDART00000156356,mov10a-202,retained_intron
ENSDART00000145592,nkain2-201,protein_coding
ENSDART00000191569,nkain2-202,protein_coding
ENSDART00000157517,,protein_coding
ENSDART00000172368,,protein_coding
ENSDART00000153246,,sense_intronic
ENSDART00000152914,,antisense
ENSDART00000106266,,protein_coding
ENSDART00000106530,,protein_coding
ENSDART00000036537,,protein_coding
ENSDART00000168153,zgc:113295-202,protein_coding
ENSDART00000106590,zgc:113295-201,protein_coding
ENSDART00000155548,,protein_coding
ENSDART00000126534,,protein_coding
ENSDART00000126588,rac3a-201,protein_coding
ENSDART00000154132,nptx2a-202,protein_coding
ENSDART00000155082,nptx2a-203,protein_coding
ENSDART00000055071,nptx2a-201,protein_coding
ENSDART00000178271,nptx2a-204,protein_coding
ENSDART00000022694,ehd3-201,protein_coding
ENSDART00000154192,,protein_coding
ENSDART00000154672,wdfy1-202,protein_coding
ENSDART00000027019,wdfy1-201,protein_coding
ENSDART00000112428,iqck-201,protein_coding
ENSDART00000157030,iqck-202,protein_coding
ENSDART00000131951,clpp-201,protein_coding
ENSDART00000136900,clpp-202,protein_coding
ENSDART00000186125,clpp-203,protein_coding
ENSDART00000041677,serpine2-201,protein_coding
ENSDART00000166805,serpine2-202,protein_coding
ENSDART00000155853,gprc5ba-201,protein_coding
ENSDART00000156984,,protein_coding
ENSDART00000156661,,protein_coding
ENSDART00000166764,,protein_coding
ENSDART00000151486,,protein_coding
ENSDART00000151115,,protein_coding
ENSDART00000151778,,protein_coding
ENSDART00000140782,proza-202,protein_coding
ENSDART00000145531,proza-203,retained_intron
ENSDART00000181704,proza-204,protein_coding
ENSDART00000101870,proza-201,protein_coding
ENSDART00000124416,med31-201,protein_coding
ENSDART00000055055,sox8b-201,protein_coding
ENSDART00000154894,,lincRNA
ENSDART00000143680,,protein_coding
ENSDART00000109681,,protein_coding
ENSDART00000101041,,protein_coding
ENSDART00000153203,,retained_intron
ENSDART00000121818,,protein_coding
ENSDART00000064500,sox9b-201,protein_coding
ENSDART00000155048,sox9b-202,protein_coding
ENSDART00000147485,ccl38.6-203,protein_coding
ENSDART00000149160,ccl38.6-204,protein_coding
ENSDART00000061437,ccl38.6-202,protein_coding
ENSDART00000061434,ccl38.6-201,protein_coding
ENSDART00000061311,ccl38a.5-201,protein_coding
ENSDART00000155103,prss59-202,protein_coding
ENSDART00000077386,prss59-201,protein_coding
ENSDART00000061432,ccl38a.4-201,protein_coding
ENSDART00000174088,si:cabz01066312.1-201,retained_intron
ENSDART00000174353,si:cabz01066312.1-203,protein_coding
ENSDART00000174127,si:cabz01066312.1-202,protein_coding
ENSDART00000141638,prkar1aa-201,protein_coding
ENSDART00000142733,si:dkey-229d11.5-201,protein_coding
ENSDART00000183996,si:dkey-229d11.5-204,protein_coding
ENSDART00000192805,si:dkey-229d11.5-205,protein_coding
ENSDART00000181960,si:dkey-229d11.5-202,protein_coding
ENSDART00000183395,si:dkey-229d11.5-203,protein_coding
ENSDART00000136392,,protein_coding
