tscriptid,ottdartid,ensdartid,comments
ZDB-TSCRIPT-141209-3487,OTTDART00000061710,ENSDART00000167945.2,
ZDB-TSCRIPT-141209-1046,OTTDART00000061717,ENSDART00000053334.7,
ZDB-TSCRIPT-141209-2274,OTTDART00000061730,ENSDART00000149333.2,
ZDB-TSCRIPT-141209-1051,OTTDART00000061732,ENSDART00000172109.2,
ZDB-TSCRIPT-141209-3495,OTTDART00000061734,ENSDART00000164689.2,
ZDB-TSCRIPT-141209-2277,OTTDART00000061739,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-2280,OTTDART00000061748,ENSDART00000132472.3,
ZDB-TSCRIPT-141209-2286,OTTDART00000061766,ENSDART00000161747.2,
ZDB-TSCRIPT-141209-2292,OTTDART00000061784,ENSDART00000138054.3,
ZDB-TSCRIPT-141209-3513,OTTDART00000061789,ENSDART00000165647.2,
ZDB-TSCRIPT-141209-1074,OTTDART00000061802,ENSDART00000181291.1,
ZDB-TSCRIPT-141209-2298,OTTDART00000061803,ENSDART00000180068.1,
ZDB-TSCRIPT-141209-1076,OTTDART00000061808,ENSDART00000172694.2,
ZDB-TSCRIPT-141209-2300,OTTDART00000061809,ENSDART00000158990.2,
ZDB-TSCRIPT-141209-3520,OTTDART00000061810,ENSDART00000159919.2,
ZDB-TSCRIPT-141209-2301,OTTDART00000061813,ENSDART00000150340.3,
ZDB-TSCRIPT-141209-1087,OTTDART00000061842,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1091,OTTDART00000061854,ENSDART00000169875.2,
ZDB-TSCRIPT-141209-1095,OTTDART00000061866,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1096,OTTDART00000061869,ENSDART00000171773.2,
ZDB-TSCRIPT-141209-2321,OTTDART00000061873,ENSDART00000163264.2,
ZDB-TSCRIPT-141209-3543,OTTDART00000061880,ENSDART00000163695.2,
ZDB-TSCRIPT-141209-1102,OTTDART00000061888,ENSDART00000159166.2,
ZDB-TSCRIPT-141209-1105,OTTDART00000061897,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-3552,OTTDART00000061908,ENSDART00000160559.2,
ZDB-TSCRIPT-141209-3556,OTTDART00000061920,ENSDART00000161279.2,
ZDB-TSCRIPT-141209-1114,OTTDART00000061925,ENSDART00000167639.2,
ZDB-TSCRIPT-141209-2338,OTTDART00000061926,ENSDART00000160109.2,
ZDB-TSCRIPT-141209-3558,OTTDART00000061927,ENSDART00000159494.2,
ZDB-TSCRIPT-141209-2342,OTTDART00000061938,ENSDART00000156294.3,
ZDB-TSCRIPT-141209-2348,OTTDART00000061956,ENSDART00000164150.2,
ZDB-TSCRIPT-141209-2349,OTTDART00000061959,ENSDART00000166330.2,
ZDB-TSCRIPT-141209-2360,OTTDART00000061992,ENSDART00000161229.2,
ZDB-TSCRIPT-141209-3581,OTTDART00000061996,ENSDART00000158472.2,
ZDB-TSCRIPT-141209-1138,OTTDART00000061997,ENSDART00000160098.2,
ZDB-TSCRIPT-141209-3583,OTTDART00000062002,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1141,OTTDART00000062007,ENSDART00000171763.2,
ZDB-TSCRIPT-141209-2365,OTTDART00000062008,ENSDART00000162394.2,
ZDB-TSCRIPT-141209-2366,OTTDART00000062011,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-3586,OTTDART00000062012,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-3588,OTTDART00000062018,ENSDART00000167105.2,
ZDB-TSCRIPT-141209-1146,OTTDART00000062022,ENSDART00000160495.2,
ZDB-TSCRIPT-141209-2373,OTTDART00000062032,ENSDART00000164923.2,
ZDB-TSCRIPT-141209-1150,OTTDART00000062034,ENSDART00000168020.2,
ZDB-TSCRIPT-141209-2374,OTTDART00000062035,ENSDART00000170189.2,
ZDB-TSCRIPT-141209-3594,OTTDART00000062036,ENSDART00000143565.3,
ZDB-TSCRIPT-141209-2377,OTTDART00000062044,ENSDART00000163821.3,
ZDB-TSCRIPT-141209-1154,OTTDART00000062046,ENSDART00000158920.2,
ZDB-TSCRIPT-141209-3598,OTTDART00000062048,ENSDART00000161620.2,
ZDB-TSCRIPT-141209-1157,OTTDART00000062055,ENSDART00000143289.3,
ZDB-TSCRIPT-141209-1158,OTTDART00000062058,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-3602,OTTDART00000062060,ENSDART00000162377.2,
ZDB-TSCRIPT-141209-3603,OTTDART00000062063,ENSDART00000170339.3,
ZDB-TSCRIPT-141209-1160,OTTDART00000062064,ENSDART00000159648.2,
ZDB-TSCRIPT-141209-2388,OTTDART00000062078,ENSDART00000159483.2,
ZDB-TSCRIPT-141209-3612,OTTDART00000062093,ENSDART00000168933.3,
ZDB-TSCRIPT-141209-3617,OTTDART00000062119,ENSDART00000170142.2,
ZDB-TSCRIPT-141209-1177,OTTDART00000062132,ENSDART00000164284.2,
ZDB-TSCRIPT-141209-2401,OTTDART00000062133,ENSDART00000160089.2,
ZDB-TSCRIPT-141209-1178,OTTDART00000062135,ENSDART00000161966.2,
ZDB-TSCRIPT-141209-2404,OTTDART00000062144,ENSDART00000167655.2,
ZDB-TSCRIPT-141209-3638,OTTDART00000062188,ENSDART00000158509.2,
ZDB-TSCRIPT-141209-1196,OTTDART00000062203,ENSDART00000158727.2,
ZDB-TSCRIPT-141209-2422,OTTDART00000062217,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-2423,OTTDART00000062220,ENSDART00000154722.2,
ZDB-TSCRIPT-141209-1200,OTTDART00000062222,ENSDART00000143042.4,
ZDB-TSCRIPT-141209-2428,OTTDART00000062235,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-3648,OTTDART00000062236,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-2429,OTTDART00000062238,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1206,OTTDART00000062240,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-2430,OTTDART00000062241,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-3650,OTTDART00000062242,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1207,OTTDART00000062243,ENSDART00000168642.2,
ZDB-TSCRIPT-141209-2431,OTTDART00000062244,ENSDART00000158334.2,
ZDB-TSCRIPT-141209-1208,OTTDART00000062246,ENSDART00000163602.2,
ZDB-TSCRIPT-141209-3653,OTTDART00000062251,ENSDART00000163485.2,
ZDB-TSCRIPT-141209-1210,OTTDART00000062252,ENSDART00000164618.2,
ZDB-TSCRIPT-141209-2434,OTTDART00000062253,ENSDART00000167120.2,
ZDB-TSCRIPT-141209-1212,OTTDART00000062260,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-2436,OTTDART00000062261,ENSDART00000158015.2,
ZDB-TSCRIPT-141209-1214,OTTDART00000062266,ENSDART00000162059.2,
ZDB-TSCRIPT-141209-3658,OTTDART00000062268,ENSDART00000158767.2,
ZDB-TSCRIPT-160112-7,OTTDART00000062272,ENSDART00000173049.2,
ZDB-TSCRIPT-160112-326,OTTDART00000062276,ENSDART00000173002.2,
ZDB-TSCRIPT-160112-643,OTTDART00000062277,ENSDART00000172997.2,
ZDB-TSCRIPT-160112-9,OTTDART00000062278,ENSDART00000172782.2,
ZDB-TSCRIPT-160112-328,OTTDART00000062286,ENSDART00000172379.2,
ZDB-TSCRIPT-160112-654,OTTDART00000062316,ENSDART00000173400.2,
ZDB-TSCRIPT-160112-22,OTTDART00000062324,ENSDART00000172797.2,
ZDB-TSCRIPT-160112-657,OTTDART00000062327,ENSDART00000173033.2,
ZDB-TSCRIPT-160112-23,OTTDART00000062328,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-341,OTTDART00000062329,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-659,OTTDART00000062333,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-343,OTTDART00000062335,ENSDART00000173314.2,
ZDB-TSCRIPT-160112-660,OTTDART00000062336,ENSDART00000173169.2,
ZDB-TSCRIPT-160112-26,OTTDART00000062337,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-344,OTTDART00000062338,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-661,OTTDART00000062339,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-27,OTTDART00000062340,ENSDART00000172917.2,
ZDB-TSCRIPT-160112-30,OTTDART00000062349,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-348,OTTDART00000062350,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-665,OTTDART00000062351,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-349,OTTDART00000062353,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-666,OTTDART00000062354,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-32,OTTDART00000062355,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-350,OTTDART00000062356,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-351,OTTDART00000062359,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-668,OTTDART00000062360,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-34,OTTDART00000062361,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-352,OTTDART00000062362,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-354,OTTDART00000062368,ENSDART00000173086.2,
ZDB-TSCRIPT-160112-37,OTTDART00000062370,ENSDART00000172846.2,
ZDB-TSCRIPT-160112-672,OTTDART00000062372,ENSDART00000173022.2,
ZDB-TSCRIPT-160112-356,OTTDART00000062374,ENSDART00000172973.2,
ZDB-TSCRIPT-160112-673,OTTDART00000062375,ENSDART00000173080.2,
ZDB-TSCRIPT-160112-39,OTTDART00000062376,ENSDART00000173104.2,
ZDB-TSCRIPT-160112-357,OTTDART00000062378,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-361,OTTDART00000062390,ENSDART00000173368.2,
ZDB-TSCRIPT-160112-679,OTTDART00000062394,ENSDART00000173405.2,
ZDB-TSCRIPT-160112-365,OTTDART00000062403,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-682,OTTDART00000062404,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-366,OTTDART00000062406,ENSDART00000173176.2,
ZDB-TSCRIPT-160112-49,OTTDART00000062408,ENSDART00000173213.2,
ZDB-TSCRIPT-160112-51,OTTDART00000062414,ENSDART00000173362.2,
ZDB-TSCRIPT-160112-691,OTTDART00000062431,ENSDART00000172855.2,
ZDB-TSCRIPT-160112-376,OTTDART00000062436,ENSDART00000173324.2,
ZDB-TSCRIPT-160112-693,OTTDART00000062437,ENSDART00000173122.2,
ZDB-TSCRIPT-160112-59,OTTDART00000062438,ENSDART00000173443.2,
ZDB-TSCRIPT-160112-698,OTTDART00000062454,ENSDART00000173344.2,
ZDB-TSCRIPT-160112-699,OTTDART00000062460,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-65,OTTDART00000062461,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-383,OTTDART00000062462,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-385,OTTDART00000062468,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-74,OTTDART00000062489,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-392,OTTDART00000062490,ENSDART00000173083.2,
ZDB-TSCRIPT-160112-77,OTTDART00000062498,ENSDART00000173253.2,
ZDB-TSCRIPT-160112-395,OTTDART00000062499,ENSDART00000172765.2,
ZDB-TSCRIPT-160112-85,OTTDART00000062524,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-720,OTTDART00000062526,ENSDART00000172854.2,
ZDB-TSCRIPT-160112-404,OTTDART00000062528,ENSDART00000172918.2,
ZDB-TSCRIPT-160112-407,OTTDART00000062537,ENSDART00000172944.2,
ZDB-TSCRIPT-160112-90,OTTDART00000062540,ENSDART00000172881.2,
ZDB-TSCRIPT-160112-729,OTTDART00000062554,ENSDART00000173187.2,
ZDB-TSCRIPT-160112-98,OTTDART00000062564,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-419,OTTDART00000062574,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-736,OTTDART00000062575,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-102,OTTDART00000062576,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-741,OTTDART00000062590,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-427,OTTDART00000062600,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-745,OTTDART00000062604,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-430,OTTDART00000062609,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-748,OTTDART00000062613,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-434,OTTDART00000062621,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-118,OTTDART00000062626,ENSDART00000172871.2,
ZDB-TSCRIPT-160112-753,OTTDART00000062628,ENSDART00000173354.2,
ZDB-TSCRIPT-160112-119,OTTDART00000062629,ENSDART00000173001.2,
ZDB-TSCRIPT-160112-124,OTTDART00000062644,ENSDART00000172759.2,
ZDB-TSCRIPT-160112-444,OTTDART00000062651,ENSDART00000173069.2,
ZDB-TSCRIPT-160112-128,OTTDART00000062656,ENSDART00000173053.2,
ZDB-TSCRIPT-160112-129,OTTDART00000062659,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-447,OTTDART00000062660,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-767,OTTDART00000062670,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-768,OTTDART00000062673,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-134,OTTDART00000062674,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160919-100,OTTDART00000064305,ENSDART00000174279.2,
ZDB-TSCRIPT-160112-140,OTTDART00000062692,ENSDART00000173134.2,
ZDB-TSCRIPT-160112-141,OTTDART00000062695,ENSDART00000172897.2,
ZDB-TSCRIPT-160112-143,OTTDART00000062701,ENSDART00000173011.2,
ZDB-TSCRIPT-160112-466,OTTDART00000062717,ENSDART00000172916.2,
ZDB-TSCRIPT-160112-783,OTTDART00000062718,ENSDART00000172786.2,
ZDB-TSCRIPT-160112-784,OTTDART00000062721,ENSDART00000172836.2,
ZDB-TSCRIPT-160112-152,OTTDART00000062728,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-470,OTTDART00000062729,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-787,OTTDART00000062730,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-153,OTTDART00000062731,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-154,OTTDART00000062734,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-789,OTTDART00000062736,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-155,OTTDART00000062737,ENSDART00000142047.3,
ZDB-TSCRIPT-160112-790,OTTDART00000062739,ENSDART00000173175.2,
ZDB-TSCRIPT-160112-474,OTTDART00000062741,ENSDART00000128360.4,
ZDB-TSCRIPT-160112-475,OTTDART00000062746,ENSDART00000173296.2,
ZDB-TSCRIPT-160112-797,OTTDART00000062762,ENSDART00000140579.4,
ZDB-TSCRIPT-160112-163,OTTDART00000062763,ENSDART00000172843.2,
ZDB-TSCRIPT-160112-481,OTTDART00000062764,ENSDART00000133192.4,
ZDB-TSCRIPT-160112-798,OTTDART00000062765,ENSDART00000144530.3,
ZDB-TSCRIPT-160112-807,OTTDART00000062793,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-173,OTTDART00000062794,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-497,OTTDART00000062813,ENSDART00000173154.2,
ZDB-TSCRIPT-160112-814,OTTDART00000062814,ENSDART00000173198.2,
ZDB-TSCRIPT-160112-182,OTTDART00000062821,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-817,OTTDART00000062823,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-183,OTTDART00000062824,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-501,OTTDART00000062825,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-818,OTTDART00000062826,ENSDART00000173309.2,
ZDB-TSCRIPT-160112-819,OTTDART00000062829,ENSDART00000173343.2,
ZDB-TSCRIPT-160112-188,OTTDART00000062839,ENSDART00000172776.2,
ZDB-TSCRIPT-160112-191,OTTDART00000062850,ENSDART00000136420.3,
ZDB-TSCRIPT-160112-193,OTTDART00000062856,ENSDART00000173190.2,
ZDB-TSCRIPT-160112-511,OTTDART00000062857,ENSDART00000172996.2,
ZDB-TSCRIPT-160112-828,OTTDART00000062858,ENSDART00000172872.2,
ZDB-TSCRIPT-160112-830,OTTDART00000062864,ENSDART00000173441.2,
ZDB-TSCRIPT-160112-197,OTTDART00000062868,ENSDART00000172926.2,
ZDB-TSCRIPT-160112-515,OTTDART00000062869,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-832,OTTDART00000062870,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-198,OTTDART00000062871,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-202,OTTDART00000062883,ENSDART00000173304.2,
ZDB-TSCRIPT-160112-520,OTTDART00000062884,ENSDART00000172754.2,
ZDB-TSCRIPT-160112-837,OTTDART00000062886,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-852,OTTDART00000062938,ENSDART00000173179.2,
ZDB-TSCRIPT-160112-220,OTTDART00000062945,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-538,OTTDART00000062946,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-855,OTTDART00000062947,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-221,OTTDART00000062948,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-856,OTTDART00000062950,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-222,OTTDART00000062951,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-540,OTTDART00000062952,ENSDART00000173159.2,
ZDB-TSCRIPT-160112-863,OTTDART00000062972,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-866,OTTDART00000062981,ENSDART00000172947.2,
ZDB-TSCRIPT-160112-235,OTTDART00000062991,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-877,OTTDART00000063015,ENSDART00000067835.6,
ZDB-TSCRIPT-160112-561,OTTDART00000063017,ENSDART00000084218.4,
ZDB-TSCRIPT-160112-562,OTTDART00000063020,ENSDART00000172930.2,
ZDB-TSCRIPT-160112-879,OTTDART00000063021,ENSDART00000172963.2,
ZDB-TSCRIPT-160112-245,OTTDART00000063022,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-247,OTTDART00000063029,ENSDART00000173321.2,
ZDB-TSCRIPT-160112-565,OTTDART00000063032,ENSDART00000172936.2,
ZDB-TSCRIPT-160112-882,OTTDART00000063033,ENSDART00000173061.2,
ZDB-TSCRIPT-160112-248,OTTDART00000063034,ENSDART00000173200.2,
ZDB-TSCRIPT-160112-570,OTTDART00000063047,ENSDART00000173112.2,
ZDB-TSCRIPT-160112-887,OTTDART00000063048,ENSDART00000173422.2,
ZDB-TSCRIPT-160112-253,OTTDART00000063049,ENSDART00000145022.3,
ZDB-TSCRIPT-160112-571,OTTDART00000063050,ENSDART00000173183.2,
ZDB-TSCRIPT-160112-888,OTTDART00000063051,ENSDART00000173357.2,
ZDB-TSCRIPT-160112-254,OTTDART00000063052,ENSDART00000142355.3,
ZDB-TSCRIPT-160112-586,OTTDART00000063095,ENSDART00000172816.2,
ZDB-TSCRIPT-160112-273,OTTDART00000063109,ENSDART00000173130.2,
ZDB-TSCRIPT-160112-591,OTTDART00000063110,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-908,OTTDART00000063111,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-595,OTTDART00000063122,ENSDART00000172749.2,
ZDB-TSCRIPT-160112-916,OTTDART00000063135,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-918,OTTDART00000063143,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-285,OTTDART00000063149,ENSDART00000115045.3,
ZDB-TSCRIPT-160112-603,OTTDART00000063150,ENSDART00000172993.2,
ZDB-TSCRIPT-160112-604,OTTDART00000063153,ENSDART00000173165.2,
ZDB-TSCRIPT-160112-291,OTTDART00000063168,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-609,OTTDART00000063169,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-926,OTTDART00000063170,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-611,OTTDART00000063175,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-295,OTTDART00000063180,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160919-147,OTTDART00000063197,ENSDART00000174163.2,
ZDB-TSCRIPT-160112-934,OTTDART00000063199,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-623,OTTDART00000063217,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-940,OTTDART00000063218,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-306,OTTDART00000063219,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-624,OTTDART00000063220,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-629,OTTDART00000063235,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-632,OTTDART00000063244,ENSDART00000170852.3,
ZDB-TSCRIPT-160112-317,OTTDART00000063252,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160112-635,OTTDART00000063253,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-2,OTTDART00000063259,ENSDART00000173632.2,
ZDB-TSCRIPT-160623-232,OTTDART00000063260,ENSDART00000173601.2,
ZDB-TSCRIPT-160623-10,OTTDART00000063284,ENSDART00000111636.4,
ZDB-TSCRIPT-160623-240,OTTDART00000063285,ENSDART00000173802.2,
ZDB-TSCRIPT-160623-472,OTTDART00000063295,ENSDART00000173991.2,
ZDB-TSCRIPT-160623-14,OTTDART00000063296,ENSDART00000173725.2,
ZDB-TSCRIPT-160623-244,OTTDART00000063297,ENSDART00000173787.2,
ZDB-TSCRIPT-160623-473,OTTDART00000063298,ENSDART00000173699.2,
ZDB-TSCRIPT-160623-253,OTTDART00000063324,ENSDART00000173585.2,
ZDB-TSCRIPT-160623-490,OTTDART00000063350,ENSDART00000173743.2,
ZDB-TSCRIPT-160623-493,OTTDART00000063359,ENSDART00000173829.2,
ZDB-TSCRIPT-160623-494,OTTDART00000063365,ENSDART00000173573.2,
ZDB-TSCRIPT-160623-498,OTTDART00000063377,ENSDART00000173826.2,
ZDB-TSCRIPT-160623-40,OTTDART00000063378,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-277,OTTDART00000063400,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-506,OTTDART00000063401,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-278,OTTDART00000063403,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-507,OTTDART00000063404,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-279,OTTDART00000063406,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-280,OTTDART00000063409,ENSDART00000173557.2,
ZDB-TSCRIPT-160623-509,OTTDART00000063410,ENSDART00000173992.2,
ZDB-TSCRIPT-160623-513,OTTDART00000063422,ENSDART00000173936.2,
ZDB-TSCRIPT-160623-288,OTTDART00000063433,ENSDART00000173643.2,
ZDB-TSCRIPT-160623-517,OTTDART00000063434,ENSDART00000173665.2,
ZDB-TSCRIPT-160623-60,OTTDART00000063438,ENSDART00000173627.2,
ZDB-TSCRIPT-160623-522,OTTDART00000063451,ENSDART00000173747.2,
ZDB-TSCRIPT-160623-295,OTTDART00000063456,ENSDART00000173899.2,
ZDB-TSCRIPT-160623-67,OTTDART00000063461,ENSDART00000173530.2,
ZDB-TSCRIPT-160623-297,OTTDART00000063462,ENSDART00000173970.2,
ZDB-TSCRIPT-160623-531,OTTDART00000063479,ENSDART00000173760.2,
ZDB-TSCRIPT-160623-73,OTTDART00000063480,ENSDART00000173894.2,
ZDB-TSCRIPT-160623-539,OTTDART00000063504,ENSDART00000073484.4,
ZDB-TSCRIPT-160623-312,OTTDART00000063509,ENSDART00000173947.2,
ZDB-TSCRIPT-160623-83,OTTDART00000063513,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-313,OTTDART00000063514,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-549,OTTDART00000063540,ENSDART00000173512.2,
ZDB-TSCRIPT-160623-556,OTTDART00000063561,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-98,OTTDART00000063562,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-338,OTTDART00000063593,ENSDART00000173859.2,
ZDB-TSCRIPT-160623-346,OTTDART00000063617,ENSDART00000173935.2,
ZDB-TSCRIPT-160623-579,OTTDART00000063631,ENSDART00000173942.2,
ZDB-TSCRIPT-160623-121,OTTDART00000063632,ENSDART00000161543.3,
ZDB-TSCRIPT-160623-580,OTTDART00000063634,ENSDART00000173966.2,
ZDB-TSCRIPT-160623-352,OTTDART00000063636,ENSDART00000173494.2,
ZDB-TSCRIPT-160623-354,OTTDART00000063642,ENSDART00000173862.2,
ZDB-TSCRIPT-160623-127,OTTDART00000063650,ENSDART00000173461.2,
ZDB-TSCRIPT-160623-357,OTTDART00000063651,ENSDART00000173890.2,
ZDB-TSCRIPT-160623-586,OTTDART00000063652,ENSDART00000173984.2,
ZDB-TSCRIPT-160623-587,OTTDART00000063656,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-129,OTTDART00000063657,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-130,OTTDART00000063660,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-360,OTTDART00000063661,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-132,OTTDART00000063666,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-160623-362,OTTDART00000063667,ENSDART00000173872.2,
ZDB-TSCRIPT-160623-366,OTTDART00000063679,ENSDART00000183000.1,
ZDB-TSCRIPT-160623-595,OTTDART00000063680,ENSDART00000173930.2,
ZDB-TSCRIPT-160623-137,OTTDART00000063681,ENSDART00000173968.2,
ZDB-TSCRIPT-160623-367,OTTDART00000063682,ENSDART00000167668.2,
ZDB-TSCRIPT-160623-596,OTTDART00000063683,ENSDART00000173930.2,
ZDB-TSCRIPT-160623-138,OTTDART00000063684,ENSDART00000173571.2,
ZDB-TSCRIPT-160623-368,OTTDART00000063686,ENSDART00000173882.2,
ZDB-TSCRIPT-160623-139,OTTDART00000063689,ENSDART00000173623.2,
ZDB-TSCRIPT-160623-369,OTTDART00000063690,ENSDART00000173579.2,
